,PM2.5,WindDir,Wind Speed(km/h),Temp(C)
2016-11-16 09:00:00,45.8,60.0,19.0,26.5
2016-11-16 10:00:00,51.5,55.0,21.0,29.4
2016-11-16 11:00:00,33.8,55.0,21.0,29.4
2016-11-16 12:00:00,32.8,55.0,21.0,29.4
2016-11-16 13:00:00,28.3,60.0,20.0,32.3
2016-11-16 14:00:00,25.1,60.0,20.0,32.3
2016-11-16 15:00:00,22.8,60.0,20.0,32.3
2016-11-16 16:00:00,18.8,65.0,19.0,31.9
2016-11-16 17:00:00,18.8,65.0,19.0,31.9
2016-11-16 18:00:00,20.8,65.0,19.0,31.9
2016-11-16 19:00:00,24.9,95.0,16.0,28.0
2016-11-16 20:00:00,18.6,95.0,16.0,28.0
2016-11-16 21:00:00,15.9,95.0,16.0,28.0
2016-11-16 22:00:00,18.0,95.0,16.0,26.5
2016-11-16 23:00:00,16.9,95.0,16.0,26.5
2016-11-17 00:00:00,17.3,95.0,16.0,26.5
2016-11-17 01:00:00,17.3,75.0,13.0,25.8
2016-11-17 02:00:00,17.1,75.0,13.0,25.8
2016-11-17 03:00:00,16.2,75.0,13.0,25.8
2016-11-17 04:00:00,21.6,60.0,16.0,24.8
2016-11-17 05:00:00,25.8,60.0,16.0,24.8
2016-11-17 06:00:00,24.8,60.0,16.0,24.8
2016-11-17 07:00:00,22.4,55.0,19.0,25.0
2016-11-17 08:00:00,21.6,55.0,19.0,25.0
2016-11-17 09:00:00,21.8,55.0,19.0,25.0
2016-11-17 10:00:00,20.1,45.0,22.0,28.6
2016-11-17 11:00:00,23.2,45.0,22.0,28.6
2016-11-17 12:00:00,21.4,45.0,22.0,28.6
2016-11-17 13:00:00,22.0,55.0,21.0,31.4
2016-11-17 14:00:00,24.2,55.0,21.0,31.4
2016-11-17 15:00:00,22.8,55.0,21.0,31.4
2016-11-17 16:00:00,20.8,60.0,20.0,30.8
2016-11-17 17:00:00,21.9,60.0,20.0,30.8
2016-11-17 18:00:00,23.6,60.0,20.0,30.8
2016-11-17 19:00:00,24.4,75.0,17.0,26.8
2016-11-17 20:00:00,19.7,75.0,17.0,26.8
2016-11-17 21:00:00,21.0,75.0,17.0,26.8
2016-11-17 22:00:00,23.4,55.0,16.0,25.5
2016-11-17 23:00:00,22.9,55.0,16.0,25.5
2016-11-18 00:00:00,25.5,55.0,16.0,25.5
2016-11-18 01:00:00,25.9,60.0,18.0,24.5
2016-11-18 02:00:00,26.8,60.0,18.0,24.5
2016-11-18 03:00:00,25.6,60.0,18.0,24.5
2016-11-18 04:00:00,20.3,65.0,16.0,23.6
2016-11-18 05:00:00,25.1,65.0,16.0,23.6
2016-11-18 06:00:00,21.2,65.0,16.0,23.6
2016-11-18 07:00:00,21.0,100.0,15.0,23.8
2016-11-18 08:00:00,21.8,100.0,15.0,23.8
2016-11-18 09:00:00,23.6,100.0,15.0,23.8
2016-11-18 10:00:00,26.7,85.0,14.0,28.3
2016-11-18 11:00:00,31.6,85.0,14.0,28.3
2016-11-18 12:00:00,34.1,85.0,14.0,28.3
2016-11-18 13:00:00,39.5,70.0,13.0,31.7
2016-11-18 14:00:00,40.8,70.0,13.0,31.7
2016-11-18 15:00:00,34.5,70.0,13.0,31.7
2016-11-18 16:00:00,24.6,50.0,16.0,31.1
2016-11-18 17:00:00,24.1,50.0,16.0,31.1
2016-11-18 18:00:00,27.5,50.0,16.0,31.1
2016-11-18 19:00:00,25.7,70.0,17.0,27.5
2016-11-18 20:00:00,25.0,70.0,17.0,27.5
2016-11-18 21:00:00,21.5,70.0,17.0,27.5
2016-11-18 22:00:00,20.1,75.0,14.0,26.3
2016-11-18 23:00:00,21.9,75.0,14.0,26.3
2016-11-19 00:00:00,22.0,75.0,14.0,26.3
2016-11-19 01:00:00,19.0,70.0,10.0,25.1
2016-11-19 02:00:00,16.7,70.0,10.0,25.1
2016-11-19 03:00:00,15.6,70.0,10.0,25.1
2016-11-19 04:00:00,27.6,65.0,10.0,24.2
2016-11-19 05:00:00,51.7,65.0,10.0,24.2
2016-11-19 06:00:00,31.1,65.0,10.0,24.2
2016-11-19 07:00:00,53.9,85.0,19.0,24.2
2016-11-19 08:00:00,23.2,85.0,19.0,24.2
2016-11-19 09:00:00,20.1,85.0,19.0,24.2
2016-11-19 10:00:00,19.9,85.0,19.0,28.9
2016-11-19 11:00:00,21.5,85.0,19.0,28.9
2016-11-19 12:00:00,19.7,85.0,19.0,28.9
2016-11-19 13:00:00,21.7,90.0,16.0,31.8
2016-11-19 14:00:00,23.8,90.0,16.0,31.8
2016-11-19 15:00:00,27.1,90.0,16.0,31.8
2016-11-19 16:00:00,30.4,45.0,8.0,31.4
2016-11-19 17:00:00,31.7,45.0,8.0,31.4
2016-11-19 18:00:00,38.3,45.0,8.0,31.4
2016-11-19 19:00:00,54.7,55.0,12.0,27.9
2016-11-19 20:00:00,48.3,55.0,12.0,27.9
2016-11-19 21:00:00,22.4,55.0,12.0,27.9
2016-11-19 22:00:00,14.3,60.0,15.0,27.1
2016-11-19 23:00:00,16.5,60.0,15.0,27.1
2016-11-20 00:00:00,20.7,60.0,15.0,27.1
2016-11-20 01:00:00,29.0,70.0,17.0,26.5
2016-11-20 02:00:00,27.1,70.0,17.0,26.5
2016-11-20 03:00:00,26.9,70.0,17.0,26.5
2016-11-20 04:00:00,27.3,70.0,18.0,25.7
2016-11-20 05:00:00,25.3,70.0,18.0,25.7
2016-11-20 06:00:00,27.1,70.0,18.0,25.7
2016-11-20 07:00:00,28.2,70.0,22.0,25.7
2016-11-20 08:00:00,29.9,70.0,22.0,25.7
2016-11-20 09:00:00,27.9,70.0,22.0,25.7
2016-11-20 10:00:00,36.3,65.0,21.0,29.6
2016-11-20 11:00:00,45.2,65.0,21.0,29.6
2016-11-20 12:00:00,40.2,65.0,21.0,29.6
2016-11-20 13:00:00,41.4,70.0,14.0,31.8
2016-11-20 14:00:00,38.9,70.0,14.0,31.8
2016-11-20 15:00:00,39.8,70.0,14.0,31.8
2016-11-20 16:00:00,72.4,55.0,12.0,31.6
2016-11-20 17:00:00,73.8,55.0,12.0,31.6
2016-11-20 18:00:00,73.9,55.0,12.0,31.6
2016-11-20 19:00:00,49.6,70.0,13.0,28.1
2016-11-20 20:00:00,39.6,70.0,13.0,28.1
2016-11-20 21:00:00,31.7,70.0,13.0,28.1
2016-11-20 22:00:00,29.3,45.0,11.0,27.1
2016-11-20 23:00:00,32.5,45.0,11.0,27.1
2016-11-21 00:00:00,32.5,45.0,11.0,27.1
2016-11-21 01:00:00,35.6,75.0,10.0,26.4
2016-11-21 02:00:00,35.1,75.0,10.0,26.4
2016-11-21 03:00:00,33.9,75.0,10.0,26.4
2016-11-21 04:00:00,34.8,85.0,13.0,25.8
2016-11-21 05:00:00,61.2,85.0,13.0,25.8
2016-11-21 06:00:00,66.9,85.0,13.0,25.8
2016-11-21 07:00:00,61.8,80.0,12.0,26.0
2016-11-21 08:00:00,68.4,80.0,12.0,26.0
2016-11-21 09:00:00,72.2,80.0,12.0,26.0
2016-11-21 10:00:00,72.2,75.0,12.0,30.0
2016-11-21 11:00:00,53.0,75.0,12.0,30.0
2016-11-21 12:00:00,50.9,75.0,12.0,30.0
2016-11-21 13:00:00,43.2,75.0,10.0,32.0
2016-11-21 14:00:00,38.9,75.0,10.0,32.0
2016-11-21 15:00:00,54.3,75.0,10.0,32.0
2016-11-21 16:00:00,57.0,25.0,9.0,31.5
2016-11-21 17:00:00,60.4,25.0,9.0,31.5
2016-11-21 18:00:00,53.3,25.0,9.0,31.5
2016-11-21 19:00:00,31.4,20.0,10.0,28.0
2016-11-21 20:00:00,22.8,20.0,10.0,28.0
2016-11-21 21:00:00,19.4,20.0,10.0,28.0
2016-11-21 22:00:00,25.4,20.0,13.0,27.1
2016-11-21 23:00:00,25.4,20.0,13.0,27.1
2016-11-22 00:00:00,26.1,20.0,13.0,27.1
2016-11-22 01:00:00,24.5,30.0,11.0,26.2
2016-11-22 02:00:00,24.6,30.0,11.0,26.2
2016-11-22 03:00:00,29.8,30.0,11.0,26.2
2016-11-22 04:00:00,29.8,40.0,10.0,25.2
2016-11-22 05:00:00,30.0,40.0,10.0,25.2
2016-11-22 06:00:00,31.9,40.0,10.0,25.2
2016-11-22 07:00:00,32.1,20.0,10.0,25.1
2016-11-22 08:00:00,33.6,20.0,10.0,25.1
2016-11-22 09:00:00,35.6,20.0,10.0,25.1
2016-11-22 10:00:00,40.2,45.0,12.0,28.6
2016-11-22 11:00:00,41.5,45.0,12.0,28.6
2016-11-22 12:00:00,42.7,45.0,12.0,28.6
2016-11-22 13:00:00,41.1,55.0,11.0,31.3
2016-11-22 14:00:00,42.9,55.0,11.0,31.3
2016-11-22 15:00:00,43.4,55.0,11.0,31.3
2016-11-22 16:00:00,47.8,45.0,13.0,31.0
2016-11-22 17:00:00,80.1,45.0,13.0,31.0
2016-11-22 18:00:00,80.4,45.0,13.0,31.0
2016-11-22 19:00:00,79.7,65.0,11.0,28.1
2016-11-22 20:00:00,40.8,65.0,11.0,28.1
2016-11-22 21:00:00,34.4,65.0,11.0,28.1
2016-11-22 22:00:00,28.0,80.0,12.0,27.4
2016-11-22 23:00:00,27.1,80.0,12.0,27.4
2016-11-23 00:00:00,26.8,80.0,12.0,27.4
2016-11-23 01:00:00,30.0,95.0,8.0,26.5
2016-11-23 02:00:00,29.0,95.0,8.0,26.5
2016-11-23 03:00:00,24.2,95.0,8.0,26.5
2016-11-23 04:00:00,36.7,80.0,13.0,25.3
2016-11-23 05:00:00,36.1,80.0,13.0,25.3
2016-11-23 06:00:00,33.2,80.0,13.0,25.3
2016-11-23 07:00:00,35.0,70.0,17.0,24.8
2016-11-23 08:00:00,28.8,70.0,17.0,24.8
2016-11-23 09:00:00,28.6,70.0,17.0,24.8
2016-11-23 10:00:00,25.9,65.0,19.0,28.3
2016-11-23 11:00:00,22.5,65.0,19.0,28.3
2016-11-23 12:00:00,19.5,65.0,19.0,28.3
2016-11-23 13:00:00,22.3,80.0,15.0,30.9
2016-11-23 14:00:00,22.0,80.0,15.0,30.9
2016-11-23 15:00:00,21.3,80.0,15.0,30.9
2016-11-23 16:00:00,20.1,65.0,9.0,30.3
2016-11-23 17:00:00,18.6,65.0,9.0,30.3
2016-11-23 18:00:00,19.6,65.0,9.0,30.3
2016-11-23 19:00:00,23.1,60.0,20.0,27.2
2016-11-23 20:00:00,15.5,60.0,20.0,27.2
2016-11-23 21:00:00,12.9,60.0,20.0,27.2
2016-11-23 22:00:00,16.4,70.0,21.0,25.8
2016-11-23 23:00:00,13.8,70.0,21.0,25.8
2016-11-24 00:00:00,18.9,70.0,21.0,25.8
2016-11-24 01:00:00,19.7,90.0,19.0,25.9
2016-11-24 02:00:00,14.2,90.0,19.0,25.9
2016-11-24 03:00:00,19.2,90.0,19.0,25.9
2016-11-24 04:00:00,27.9,90.0,23.0,25.5
2016-11-24 05:00:00,28.4,90.0,23.0,25.5
2016-11-24 06:00:00,33.8,90.0,23.0,25.5
2016-11-24 07:00:00,28.9,95.0,21.0,26.1
2016-11-24 08:00:00,49.4,95.0,21.0,26.1
2016-11-24 09:00:00,54.3,95.0,21.0,26.1
2016-11-24 10:00:00,35.8,100.0,25.0,29.2
2016-11-24 11:00:00,61.2,100.0,25.0,29.2
2016-11-24 12:00:00,37.6,100.0,25.0,29.2
2016-11-24 13:00:00,27.5,110.0,19.0,31.2
2016-11-24 14:00:00,25.5,110.0,19.0,31.2
2016-11-24 15:00:00,0.0,110.0,19.0,31.2
2016-11-24 16:00:00,0.0,105.0,16.0,31.3
2016-11-24 17:00:00,0.0,105.0,16.0,31.3
2016-11-24 18:00:00,0.0,105.0,16.0,31.3
2016-11-24 19:00:00,0.0,110.0,17.0,27.5
2016-11-24 20:00:00,0.0,110.0,17.0,27.5
2016-11-24 21:00:00,0.0,110.0,17.0,27.5
2016-11-24 22:00:00,0.0,105.0,12.0,26.9
2016-11-24 23:00:00,0.0,105.0,12.0,26.9
2016-11-25 00:00:00,0.0,105.0,12.0,26.9
2016-11-25 01:00:00,0.0,100.0,12.0,26.3
2016-11-25 02:00:00,0.0,100.0,12.0,26.3
2016-11-25 03:00:00,0.0,100.0,12.0,26.3
2016-11-25 04:00:00,0.0,80.0,13.0,25.5
2016-11-25 05:00:00,0.0,80.0,13.0,25.5
2016-11-25 06:00:00,0.0,80.0,13.0,25.5
2016-11-25 07:00:00,0.0,90.0,13.0,25.6
2016-11-25 08:00:00,0.0,90.0,13.0,25.6
2016-11-25 09:00:00,0.0,90.0,13.0,25.6
2016-11-25 10:00:00,21.3,70.0,10.0,28.8
2016-11-25 11:00:00,24.4,70.0,10.0,28.8
2016-11-25 12:00:00,26.0,70.0,10.0,28.8
2016-11-25 13:00:00,26.1,60.0,7.0,31.4
2016-11-25 14:00:00,25.9,60.0,7.0,31.4
2016-11-25 15:00:00,24.3,60.0,7.0,31.4
2016-11-25 16:00:00,22.7,55.0,9.0,31.3
2016-11-25 17:00:00,49.8,55.0,9.0,31.3
2016-11-25 18:00:00,33.0,55.0,9.0,31.3
2016-11-25 19:00:00,38.8,70.0,12.0,28.1
2016-11-25 20:00:00,36.0,70.0,12.0,28.1
2016-11-25 21:00:00,37.8,70.0,12.0,28.1
2016-11-25 22:00:00,36.7,95.0,12.0,27.3
2016-11-25 23:00:00,34.0,95.0,12.0,27.3
2016-11-26 00:00:00,25.3,95.0,12.0,27.3
2016-11-26 01:00:00,20.0,95.0,11.0,26.9
2016-11-26 02:00:00,16.6,95.0,11.0,26.9
2016-11-26 03:00:00,21.7,95.0,11.0,26.9
2016-11-26 04:00:00,21.7,85.0,10.0,26.3
2016-11-26 05:00:00,13.0,85.0,10.0,26.3
2016-11-26 06:00:00,15.2,85.0,10.0,26.3
2016-11-26 07:00:00,11.3,70.0,9.0,27.1
2016-11-26 08:00:00,11.5,70.0,9.0,27.1
2016-11-26 09:00:00,13.3,70.0,9.0,27.1
2016-11-26 10:00:00,13.9,55.0,14.0,29.7
2016-11-26 11:00:00,15.7,55.0,14.0,29.7
2016-11-26 12:00:00,14.2,55.0,14.0,29.7
2016-11-26 13:00:00,17.1,55.0,15.0,31.2
2016-11-26 14:00:00,17.8,55.0,15.0,31.2
2016-11-26 15:00:00,20.1,55.0,15.0,31.2
2016-11-26 16:00:00,20.9,65.0,19.0,31.0
2016-11-26 17:00:00,20.9,65.0,19.0,31.0
2016-11-26 18:00:00,21.0,65.0,19.0,31.0
2016-11-26 19:00:00,21.2,75.0,17.0,28.1
2016-11-26 20:00:00,19.3,75.0,17.0,28.1
2016-11-26 21:00:00,14.7,75.0,17.0,28.1
2016-11-26 22:00:00,12.8,70.0,18.0,27.0
2016-11-26 23:00:00,12.8,70.0,18.0,27.0
2016-11-27 00:00:00,13.0,70.0,18.0,27.0
2016-11-27 01:00:00,13.1,90.0,20.0,26.4
2016-11-27 02:00:00,14.9,90.0,20.0,26.4
2016-11-27 03:00:00,15.0,90.0,20.0,26.4
2016-11-27 04:00:00,8.5,75.0,22.0,25.6
2016-11-27 05:00:00,6.2,75.0,22.0,25.6
2016-11-27 06:00:00,7.7,75.0,22.0,25.6
2016-11-27 07:00:00,7.5,55.0,17.0,25.5
2016-11-27 08:00:00,8.4,55.0,17.0,25.5
2016-11-27 09:00:00,10.0,55.0,17.0,25.5
2016-11-27 10:00:00,10.8,50.0,20.0,28.4
2016-11-27 11:00:00,9.7,50.0,20.0,28.4
2016-11-27 12:00:00,21.5,50.0,20.0,28.4
2016-11-27 13:00:00,22.0,50.0,19.0,30.6
2016-11-27 14:00:00,20.4,50.0,19.0,30.6
2016-11-27 15:00:00,13.9,50.0,19.0,30.6
2016-11-27 16:00:00,14.2,65.0,20.0,31.0
2016-11-27 17:00:00,13.2,65.0,20.0,31.0
2016-11-27 18:00:00,14.1,65.0,20.0,31.0
2016-11-27 19:00:00,16.5,85.0,22.0,27.6
2016-11-27 20:00:00,15.4,85.0,22.0,27.6
2016-11-27 21:00:00,15.0,85.0,22.0,27.6
2016-11-27 22:00:00,14.1,90.0,15.0,26.7
2016-11-27 23:00:00,13.5,90.0,15.0,26.7
2016-11-28 00:00:00,11.5,90.0,15.0,26.7
2016-11-28 01:00:00,13.8,95.0,20.0,25.5
2016-11-28 02:00:00,16.6,95.0,20.0,25.5
2016-11-28 03:00:00,22.6,95.0,20.0,25.5
2016-11-28 04:00:00,21.9,110.0,21.0,24.9
2016-11-28 05:00:00,20.0,110.0,21.0,24.9
2016-11-28 06:00:00,21.5,110.0,21.0,24.9
2016-11-28 07:00:00,21.1,120.0,17.0,25.0
2016-11-28 08:00:00,21.5,120.0,17.0,25.0
2016-11-28 09:00:00,17.3,120.0,17.0,25.0
2016-11-28 10:00:00,19.1,100.0,18.0,27.9
2016-11-28 11:00:00,17.2,100.0,18.0,27.9
2016-11-28 12:00:00,14.7,100.0,18.0,27.9
2016-11-28 13:00:00,14.1,110.0,12.0,30.2
2016-11-28 14:00:00,16.2,110.0,12.0,30.2
2016-11-28 15:00:00,14.2,110.0,12.0,30.2
2016-11-28 16:00:00,14.5,85.0,15.0,30.4
2016-11-28 17:00:00,15.6,85.0,15.0,30.4
2016-11-28 18:00:00,15.3,85.0,15.0,30.4
2016-11-28 19:00:00,21.2,70.0,13.0,26.6
2016-11-28 20:00:00,21.5,70.0,13.0,26.6
2016-11-28 21:00:00,20.3,70.0,13.0,26.6
2016-11-28 22:00:00,19.7,65.0,14.0,25.2
2016-11-28 23:00:00,19.4,65.0,14.0,25.2
2016-11-29 00:00:00,21.4,65.0,14.0,25.2
2016-11-29 01:00:00,23.8,90.0,17.0,24.6
2016-11-29 02:00:00,27.7,90.0,17.0,24.6
2016-11-29 03:00:00,24.1,90.0,17.0,24.6
2016-11-29 04:00:00,24.7,90.0,17.0,24.0
2016-11-29 05:00:00,22.1,90.0,17.0,24.0
2016-11-29 06:00:00,19.6,90.0,17.0,24.0
2016-11-29 07:00:00,20.1,85.0,30.0,23.8
2016-11-29 08:00:00,18.8,85.0,30.0,23.8
2016-11-29 09:00:00,18.7,85.0,30.0,23.8
2016-11-29 10:00:00,19.8,85.0,30.0,27.3
2016-11-29 11:00:00,24.3,85.0,30.0,27.3
2016-11-29 12:00:00,27.6,85.0,30.0,27.3
2016-11-29 13:00:00,27.9,85.0,19.0,30.3
2016-11-29 14:00:00,26.5,85.0,19.0,30.3
2016-11-29 15:00:00,24.1,85.0,19.0,30.3
2016-11-29 16:00:00,27.2,80.0,24.0,30.5
2016-11-29 17:00:00,32.4,80.0,24.0,30.5
2016-11-29 18:00:00,37.9,80.0,24.0,30.5
2016-11-29 19:00:00,42.1,95.0,22.0,25.8
2016-11-29 20:00:00,38.2,95.0,22.0,25.8
2016-11-29 21:00:00,37.1,95.0,22.0,25.8
2016-11-29 22:00:00,30.8,80.0,18.0,24.8
2016-11-29 23:00:00,25.0,80.0,18.0,24.8
2016-11-30 00:00:00,24.1,80.0,18.0,24.8
2016-11-30 01:00:00,29.5,35.0,16.0,24.5
2016-11-30 02:00:00,30.7,35.0,16.0,24.5
2016-11-30 03:00:00,32.8,35.0,16.0,24.5
2016-11-30 04:00:00,31.0,15.0,16.0,23.3
2016-11-30 05:00:00,25.6,15.0,16.0,23.3
2016-11-30 06:00:00,23.4,15.0,16.0,23.3
2016-11-30 07:00:00,19.5,35.0,20.0,22.8
2016-11-30 08:00:00,20.7,35.0,20.0,22.8
2016-11-30 09:00:00,24.3,35.0,20.0,22.8
2016-11-30 10:00:00,24.1,50.0,24.0,26.5
2016-11-30 11:00:00,26.0,50.0,24.0,26.5
2016-11-30 12:00:00,24.3,50.0,24.0,26.5
2016-11-30 13:00:00,23.5,50.0,19.0,29.4
2016-11-30 14:00:00,24.5,50.0,19.0,29.4
2016-11-30 15:00:00,27.2,50.0,19.0,29.4
2016-11-30 16:00:00,31.7,60.0,26.0,30.1
2016-11-30 17:00:00,32.4,60.0,26.0,30.1
2016-11-30 18:00:00,30.0,60.0,26.0,30.1
2016-11-30 19:00:00,31.7,65.0,24.0,26.3
2016-11-30 20:00:00,28.6,65.0,24.0,26.3
2016-11-30 21:00:00,31.3,65.0,24.0,26.3
2016-11-30 22:00:00,31.0,50.0,23.0,25.1
2016-11-30 23:00:00,30.9,50.0,23.0,25.1
2016-12-01 00:00:00,29.7,50.0,23.0,25.1
2016-12-01 01:00:00,29.5,70.0,14.0,24.2
2016-12-01 02:00:00,29.7,70.0,14.0,24.2
2016-12-01 03:00:00,21.5,70.0,14.0,24.2
2016-12-01 04:00:00,16.5,40.0,15.0,22.9
2016-12-01 05:00:00,12.4,40.0,15.0,22.9
2016-12-01 06:00:00,19.6,40.0,15.0,22.9
2016-12-01 07:00:00,19.2,40.0,21.0,22.3
2016-12-01 08:00:00,20.6,40.0,21.0,22.3
2016-12-01 09:00:00,21.7,40.0,21.0,22.3
2016-12-01 10:00:00,21.5,40.0,22.0,26.4
2016-12-01 11:00:00,23.8,40.0,22.0,26.4
2016-12-01 12:00:00,21.2,40.0,22.0,26.4
2016-12-01 13:00:00,21.3,70.0,30.0,29.6
2016-12-01 14:00:00,23.5,70.0,30.0,29.6
2016-12-01 15:00:00,28.4,70.0,30.0,29.6
2016-12-01 16:00:00,29.4,65.0,32.0,29.1
2016-12-01 17:00:00,31.4,65.0,32.0,29.1
2016-12-01 18:00:00,30.9,65.0,32.0,29.1
2016-12-01 19:00:00,35.8,75.0,30.0,26.5
2016-12-01 20:00:00,34.8,75.0,30.0,26.5
2016-12-01 21:00:00,32.7,75.0,30.0,26.5
2016-12-01 22:00:00,30.4,70.0,29.0,25.2
2016-12-01 23:00:00,25.8,70.0,29.0,25.2
2016-12-02 00:00:00,28.4,70.0,29.0,25.2
2016-12-02 01:00:00,26.8,65.0,24.0,24.3
2016-12-02 02:00:00,23.3,65.0,24.0,24.3
2016-12-02 03:00:00,24.5,65.0,24.0,24.3
2016-12-02 04:00:00,22.8,55.0,21.0,23.3
2016-12-02 05:00:00,19.3,55.0,21.0,23.3
2016-12-02 06:00:00,19.3,55.0,21.0,23.3
2016-12-02 07:00:00,15.7,65.0,25.0,22.2
2016-12-02 08:00:00,16.8,65.0,25.0,22.2
2016-12-02 09:00:00,21.7,65.0,25.0,22.2
2016-12-02 10:00:00,20.6,70.0,25.0,26.0
2016-12-02 11:00:00,21.4,70.0,25.0,26.0
2016-12-02 12:00:00,24.6,70.0,25.0,26.0
2016-12-02 13:00:00,23.8,70.0,25.0,29.5
2016-12-02 14:00:00,24.7,70.0,25.0,29.5
2016-12-02 15:00:00,29.8,70.0,25.0,29.5
2016-12-02 16:00:00,31.5,70.0,32.0,30.0
2016-12-02 17:00:00,28.9,70.0,32.0,30.0
2016-12-02 18:00:00,29.1,70.0,32.0,30.0
2016-12-02 19:00:00,29.1,65.0,25.0,26.7
2016-12-02 20:00:00,28.0,65.0,25.0,26.7
2016-12-02 21:00:00,27.3,65.0,25.0,26.7
2016-12-02 22:00:00,25.2,55.0,27.0,25.9
2016-12-02 23:00:00,21.0,55.0,27.0,25.9
2016-12-03 00:00:00,24.3,55.0,27.0,25.9
2016-12-03 01:00:00,24.0,70.0,24.0,24.4
2016-12-03 02:00:00,24.2,70.0,24.0,24.4
2016-12-03 03:00:00,26.9,70.0,24.0,24.4
2016-12-03 04:00:00,27.1,70.0,29.0,23.6
2016-12-03 05:00:00,25.2,70.0,29.0,23.6
2016-12-03 06:00:00,25.1,70.0,29.0,23.6
2016-12-03 07:00:00,24.4,70.0,27.0,23.2
2016-12-03 08:00:00,23.6,70.0,27.0,23.2
2016-12-03 09:00:00,22.8,70.0,27.0,23.2
2016-12-03 10:00:00,23.9,65.0,27.0,26.7
2016-12-03 11:00:00,26.3,65.0,27.0,26.7
2016-12-03 12:00:00,23.7,65.0,27.0,26.7
2016-12-03 13:00:00,24.0,80.0,38.0,30.1
2016-12-03 14:00:00,24.7,80.0,38.0,30.1
2016-12-03 15:00:00,25.2,80.0,38.0,30.1
2016-12-03 16:00:00,28.8,65.0,30.0,30.4
2016-12-03 17:00:00,48.4,65.0,30.0,30.4
2016-12-03 18:00:00,34.9,65.0,30.0,30.4
2016-12-03 19:00:00,33.8,80.0,26.0,27.0
2016-12-03 20:00:00,33.9,80.0,26.0,27.0
2016-12-03 21:00:00,33.9,80.0,26.0,27.0
2016-12-03 22:00:00,29.5,75.0,28.0,26.0
2016-12-03 23:00:00,26.2,75.0,28.0,26.0
2016-12-04 00:00:00,24.1,75.0,28.0,26.0
2016-12-04 01:00:00,24.9,85.0,27.0,25.3
2016-12-04 02:00:00,29.6,85.0,27.0,25.3
2016-12-04 03:00:00,34.4,85.0,27.0,25.3
2016-12-04 04:00:00,31.5,90.0,29.0,24.5
2016-12-04 05:00:00,25.3,90.0,29.0,24.5
2016-12-04 06:00:00,35.1,90.0,29.0,24.5
2016-12-04 07:00:00,33.4,105.0,25.0,24.1
2016-12-04 08:00:00,29.3,105.0,25.0,24.1
2016-12-04 09:00:00,28.1,105.0,25.0,24.1
2016-12-04 10:00:00,14.1,85.0,24.0,27.3
2016-12-04 11:00:00,20.4,85.0,24.0,27.3
2016-12-04 12:00:00,22.6,85.0,24.0,27.3
2016-12-04 13:00:00,20.1,80.0,32.0,31.5
2016-12-04 14:00:00,22.8,80.0,32.0,31.5
2016-12-04 15:00:00,22.5,80.0,32.0,31.5
2016-12-04 16:00:00,26.4,70.0,26.0,31.6
2016-12-04 17:00:00,27.5,70.0,26.0,31.6
2016-12-04 18:00:00,28.1,70.0,26.0,31.6
2016-12-04 19:00:00,30.2,80.0,27.0,27.1
2016-12-04 20:00:00,30.3,80.0,27.0,27.1
2016-12-04 21:00:00,29.4,80.0,27.0,27.1
2016-12-04 22:00:00,27.1,70.0,29.0,26.0
2016-12-04 23:00:00,23.5,70.0,29.0,26.0
2016-12-05 00:00:00,25.4,70.0,29.0,26.0
2016-12-05 01:00:00,29.1,75.0,31.0,25.1
2016-12-05 02:00:00,29.9,75.0,31.0,25.1
2016-12-05 03:00:00,25.6,75.0,31.0,25.1
2016-12-05 04:00:00,23.2,75.0,33.0,24.3
2016-12-05 05:00:00,20.6,75.0,33.0,24.3
2016-12-05 06:00:00,15.2,75.0,33.0,24.3
2016-12-05 07:00:00,15.3,75.0,28.0,24.1
2016-12-05 08:00:00,17.8,75.0,28.0,24.1
2016-12-05 09:00:00,21.8,75.0,28.0,24.1
2016-12-05 10:00:00,24.3,70.0,28.0,27.8
2016-12-05 11:00:00,25.0,70.0,28.0,27.8
2016-12-05 12:00:00,20.5,70.0,28.0,27.8
2016-12-05 13:00:00,21.4,75.0,25.0,30.8
2016-12-05 14:00:00,20.5,75.0,25.0,30.8
2016-12-05 15:00:00,21.4,75.0,25.0,30.8
2016-12-05 16:00:00,28.6,60.0,23.0,30.8
2016-12-05 17:00:00,30.7,60.0,23.0,30.8
2016-12-05 18:00:00,37.6,60.0,23.0,30.8
2016-12-05 19:00:00,38.0,75.0,27.0,27.8
2016-12-05 20:00:00,28.5,75.0,27.0,27.8
2016-12-05 21:00:00,29.3,75.0,27.0,27.8
2016-12-05 22:00:00,24.1,75.0,29.0,26.4
2016-12-05 23:00:00,21.2,75.0,29.0,26.4
2016-12-06 00:00:00,22.0,75.0,29.0,26.4
2016-12-06 01:00:00,31.4,80.0,22.0,24.9
2016-12-06 02:00:00,30.0,80.0,22.0,24.9
2016-12-06 03:00:00,26.3,80.0,22.0,24.9
2016-12-06 04:00:00,21.3,85.0,34.0,24.3
2016-12-06 05:00:00,20.0,85.0,34.0,24.3
2016-12-06 06:00:00,15.8,85.0,34.0,24.3
2016-12-06 07:00:00,13.3,90.0,38.0,24.4
2016-12-06 08:00:00,15.1,90.0,38.0,24.4
2016-12-06 09:00:00,15.4,90.0,38.0,24.4
