,PM2.5,WindDir,Wind Speed(km/h),Temp(C)
2016-09-12 09:00:00,0.0,305.0,26.0,25.3
2016-09-12 10:00:00,0.0,305.0,24.0,28.6
2016-09-12 11:00:00,10.6,305.0,24.0,28.6
2016-09-12 12:00:00,8.9,305.0,24.0,28.6
2016-09-12 13:00:00,8.0,315.0,23.0,30.7
2016-09-12 14:00:00,14.0,315.0,23.0,30.7
2016-09-12 15:00:00,12.0,315.0,23.0,30.7
2016-09-12 16:00:00,11.1,305.0,18.0,31.5
2016-09-12 17:00:00,9.8,305.0,18.0,31.5
2016-09-12 18:00:00,11.9,305.0,18.0,31.5
2016-09-12 19:00:00,12.8,305.0,22.0,27.1
2016-09-12 20:00:00,12.2,305.0,22.0,27.1
2016-09-12 21:00:00,9.1,305.0,22.0,27.1
2016-09-12 22:00:00,11.2,310.0,18.0,26.1
2016-09-12 23:00:00,10.9,310.0,18.0,26.1
2016-09-13 00:00:00,9.1,310.0,18.0,26.1
2016-09-13 01:00:00,9.9,300.0,14.0,25.4
2016-09-13 02:00:00,8.5,300.0,14.0,25.4
2016-09-13 03:00:00,9.3,300.0,14.0,25.4
2016-09-13 04:00:00,8.0,305.0,19.0,24.6
2016-09-13 05:00:00,9.8,305.0,19.0,24.6
2016-09-13 06:00:00,15.4,305.0,19.0,24.6
2016-09-13 07:00:00,14.9,315.0,17.0,24.7
2016-09-13 08:00:00,0.0,315.0,17.0,24.7
2016-09-13 09:00:00,12.2,315.0,17.0,24.7
2016-09-13 10:00:00,8.9,325.0,19.0,26.1
2016-09-13 11:00:00,8.9,325.0,19.0,26.1
2016-09-13 12:00:00,9.7,325.0,19.0,26.1
2016-09-13 13:00:00,9.0,300.0,19.0,31.9
2016-09-13 14:00:00,6.1,300.0,19.0,31.9
2016-09-13 15:00:00,5.0,300.0,19.0,31.9
2016-09-13 16:00:00,5.4,305.0,16.0,30.5
2016-09-13 17:00:00,6.7,305.0,16.0,30.5
2016-09-13 18:00:00,6.7,305.0,16.0,30.5
2016-09-13 19:00:00,9.3,310.0,23.0,26.5
2016-09-13 20:00:00,11.2,310.0,23.0,26.5
2016-09-13 21:00:00,7.7,310.0,23.0,26.5
2016-09-13 22:00:00,8.4,305.0,27.0,25.8
2016-09-13 23:00:00,4.2,305.0,27.0,25.8
2016-09-14 00:00:00,5.6,305.0,27.0,25.8
2016-09-14 01:00:00,4.8,300.0,33.0,24.7
2016-09-14 02:00:00,4.0,300.0,33.0,24.7
2016-09-14 03:00:00,7.4,300.0,33.0,24.7
2016-09-14 04:00:00,5.1,295.0,38.0,24.1
2016-09-14 05:00:00,4.4,295.0,38.0,24.1
2016-09-14 06:00:00,7.9,295.0,38.0,24.1
2016-09-14 07:00:00,10.1,295.0,36.0,24.3
2016-09-14 08:00:00,8.6,295.0,36.0,24.3
2016-09-14 09:00:00,9.8,295.0,36.0,24.3
2016-09-14 10:00:00,11.6,290.0,35.0,29.6
2016-09-14 11:00:00,9.3,290.0,35.0,29.6
2016-09-14 12:00:00,9.9,290.0,35.0,29.6
2016-09-14 13:00:00,11.6,290.0,30.0,32.1
2016-09-14 14:00:00,10.9,290.0,30.0,32.1
2016-09-14 15:00:00,12.6,290.0,30.0,32.1
2016-09-14 16:00:00,0.0,280.0,30.0,31.7
2016-09-14 17:00:00,19.3,280.0,30.0,31.7
2016-09-14 18:00:00,10.9,280.0,30.0,31.7
2016-09-14 19:00:00,15.3,280.0,37.0,26.2
2016-09-14 20:00:00,18.3,280.0,37.0,26.2
2016-09-14 21:00:00,10.0,280.0,37.0,26.2
2016-09-14 22:00:00,8.1,290.0,36.0,24.8
2016-09-14 23:00:00,8.1,290.0,36.0,24.8
2016-09-15 00:00:00,8.2,290.0,36.0,24.8
2016-09-15 01:00:00,10.5,280.0,33.0,23.9
2016-09-15 02:00:00,9.4,280.0,33.0,23.9
2016-09-15 03:00:00,7.7,280.0,33.0,23.9
2016-09-15 04:00:00,9.2,280.0,35.0,23.2
2016-09-15 05:00:00,10.1,280.0,35.0,23.2
2016-09-15 06:00:00,14.6,280.0,35.0,23.2
2016-09-15 07:00:00,15.2,285.0,39.0,24.3
2016-09-15 08:00:00,12.6,285.0,39.0,24.3
2016-09-15 09:00:00,11.4,285.0,39.0,24.3
2016-09-15 10:00:00,11.7,280.0,35.0,30.2
2016-09-15 11:00:00,9.5,280.0,35.0,30.2
2016-09-15 12:00:00,10.1,280.0,35.0,30.2
2016-09-15 13:00:00,9.9,260.0,18.0,33.5
2016-09-15 14:00:00,9.5,260.0,18.0,33.5
2016-09-15 15:00:00,14.1,260.0,18.0,33.5
2016-09-15 16:00:00,11.3,260.0,25.0,31.5
2016-09-15 17:00:00,27.8,260.0,25.0,31.5
2016-09-15 18:00:00,22.8,260.0,25.0,31.5
2016-09-15 19:00:00,15.1,265.0,24.0,27.2
2016-09-15 20:00:00,18.5,265.0,24.0,27.2
2016-09-15 21:00:00,12.6,265.0,24.0,27.2
2016-09-15 22:00:00,7.4,270.0,30.0,25.5
2016-09-15 23:00:00,6.8,270.0,30.0,25.5
2016-09-16 00:00:00,6.8,270.0,30.0,25.5
2016-09-16 01:00:00,6.7,280.0,31.0,24.9
2016-09-16 02:00:00,9.1,280.0,31.0,24.9
2016-09-16 03:00:00,10.3,280.0,31.0,24.9
2016-09-16 04:00:00,10.7,280.0,35.0,23.9
2016-09-16 05:00:00,0.0,280.0,35.0,23.9
2016-09-16 06:00:00,0.0,280.0,35.0,23.9
2016-09-16 07:00:00,0.0,285.0,37.0,24.9
2016-09-16 08:00:00,0.0,285.0,37.0,24.9
2016-09-16 09:00:00,0.0,285.0,37.0,24.9
2016-09-16 10:00:00,0.0,290.0,33.0,30.3
2016-09-16 11:00:00,0.0,290.0,33.0,30.3
2016-09-16 12:00:00,0.0,290.0,33.0,30.3
2016-09-16 13:00:00,0.0,285.0,15.0,34.4
2016-09-16 14:00:00,0.0,285.0,15.0,34.4
2016-09-16 15:00:00,0.0,285.0,15.0,34.4
2016-09-16 16:00:00,0.0,270.0,16.0,33.7
2016-09-16 17:00:00,0.0,270.0,16.0,33.7
2016-09-16 18:00:00,0.0,270.0,16.0,33.7
2016-09-16 19:00:00,0.0,310.0,8.0,27.6
2016-09-16 20:00:00,0.0,310.0,8.0,27.6
2016-09-16 21:00:00,0.0,310.0,8.0,27.6
2016-09-16 22:00:00,0.0,295.0,14.0,25.9
2016-09-16 23:00:00,0.0,295.0,14.0,25.9
2016-09-17 00:00:00,0.0,295.0,14.0,25.9
2016-09-17 01:00:00,0.0,290.0,19.0,24.8
2016-09-17 02:00:00,0.0,290.0,19.0,24.8
2016-09-17 03:00:00,0.0,290.0,19.0,24.8
2016-09-17 04:00:00,0.0,295.0,22.0,24.1
2016-09-17 05:00:00,0.0,295.0,22.0,24.1
2016-09-17 06:00:00,0.0,295.0,22.0,24.1
2016-09-17 07:00:00,0.0,315.0,17.0,24.8
2016-09-17 08:00:00,0.0,315.0,17.0,24.8
2016-09-17 09:00:00,0.0,315.0,17.0,24.8
2016-09-17 10:00:00,0.0,320.0,13.0,30.8
2016-09-17 11:00:00,0.0,320.0,13.0,30.8
2016-09-17 12:00:00,0.0,320.0,13.0,30.8
2016-09-17 13:00:00,0.0,310.0,7.0,35.4
2016-09-17 14:00:00,0.0,310.0,7.0,35.4
2016-09-17 15:00:00,0.0,310.0,7.0,35.4
2016-09-17 16:00:00,0.0,235.0,7.0,33.0
2016-09-17 17:00:00,0.0,235.0,7.0,33.0
2016-09-17 18:00:00,0.0,235.0,7.0,33.0
2016-09-17 19:00:00,0.0,280.0,8.0,27.8
2016-09-17 20:00:00,0.0,280.0,8.0,27.8
2016-09-17 21:00:00,0.0,280.0,8.0,27.8
2016-09-17 22:00:00,0.0,310.0,9.0,26.7
2016-09-17 23:00:00,0.0,310.0,9.0,26.7
2016-09-18 00:00:00,0.0,310.0,9.0,26.7
2016-09-18 01:00:00,0.0,325.0,11.0,25.3
2016-09-18 02:00:00,0.0,325.0,11.0,25.3
2016-09-18 03:00:00,0.0,325.0,11.0,25.3
2016-09-18 04:00:00,0.0,325.0,10.0,24.6
2016-09-18 05:00:00,0.0,325.0,10.0,24.6
2016-09-18 06:00:00,0.0,325.0,10.0,24.6
2016-09-18 07:00:00,0.0,315.0,8.0,25.2
2016-09-18 08:00:00,0.0,315.0,8.0,25.2
2016-09-18 09:00:00,0.0,315.0,8.0,25.2
2016-09-18 10:00:00,0.0,325.0,10.0,31.1
2016-09-18 11:00:00,0.0,325.0,10.0,31.1
2016-09-18 12:00:00,0.0,325.0,10.0,31.1
2016-09-18 13:00:00,0.0,320.0,12.0,34.1
2016-09-18 14:00:00,0.0,320.0,12.0,34.1
2016-09-18 15:00:00,0.0,320.0,12.0,34.1
2016-09-18 16:00:00,0.0,305.0,7.0,34.9
2016-09-18 17:00:00,0.0,305.0,7.0,34.9
2016-09-18 18:00:00,30.7,305.0,7.0,34.9
2016-09-18 19:00:00,19.5,290.0,8.0,28.8
2016-09-18 20:00:00,9.5,290.0,8.0,28.8
2016-09-18 21:00:00,15.5,290.0,8.0,28.8
2016-09-18 22:00:00,13.2,315.0,10.0,27.9
2016-09-18 23:00:00,6.4,315.0,10.0,27.9
2016-09-19 00:00:00,10.6,315.0,10.0,27.9
2016-09-19 01:00:00,8.8,340.0,11.0,26.4
2016-09-19 02:00:00,7.2,340.0,11.0,26.4
2016-09-19 03:00:00,14.2,340.0,11.0,26.4
2016-09-19 04:00:00,17.8,355.0,10.0,25.6
2016-09-19 05:00:00,13.3,355.0,10.0,25.6
2016-09-19 06:00:00,11.4,355.0,10.0,25.6
2016-09-19 07:00:00,14.7,35.0,10.0,26.1
2016-09-19 08:00:00,15.2,35.0,10.0,26.1
2016-09-19 09:00:00,11.4,35.0,10.0,26.1
2016-09-19 10:00:00,11.8,45.0,11.0,30.7
2016-09-19 11:00:00,11.9,45.0,11.0,30.7
2016-09-19 12:00:00,13.6,45.0,11.0,30.7
2016-09-19 13:00:00,11.9,10.0,6.0,33.8
2016-09-19 14:00:00,11.5,10.0,6.0,33.8
2016-09-19 15:00:00,8.2,10.0,6.0,33.8
2016-09-19 16:00:00,0.0,45.0,5.0,34.0
2016-09-19 17:00:00,8.4,45.0,5.0,34.0
2016-09-19 18:00:00,10.2,45.0,5.0,34.0
2016-09-19 19:00:00,14.6,85.0,3.0,28.7
2016-09-19 20:00:00,19.4,85.0,3.0,28.7
2016-09-19 21:00:00,11.5,85.0,3.0,28.7
2016-09-19 22:00:00,13.3,85.0,0.0,28.2
2016-09-19 23:00:00,12.3,85.0,0.0,28.2
2016-09-20 00:00:00,10.9,85.0,0.0,28.2
2016-09-20 01:00:00,8.2,15.0,2.0,27.1
2016-09-20 02:00:00,9.4,15.0,2.0,27.1
2016-09-20 03:00:00,8.8,15.0,2.0,27.1
2016-09-20 04:00:00,9.3,30.0,5.0,26.2
2016-09-20 05:00:00,11.7,30.0,5.0,26.2
2016-09-20 06:00:00,12.0,30.0,5.0,26.2
2016-09-20 07:00:00,11.4,0.0,6.0,26.6
2016-09-20 08:00:00,10.7,0.0,6.0,26.6
2016-09-20 09:00:00,13.8,0.0,6.0,26.6
2016-09-20 10:00:00,0.0,50.0,10.0,30.5
2016-09-20 11:00:00,11.4,50.0,10.0,30.5
2016-09-20 12:00:00,9.3,50.0,10.0,30.5
2016-09-20 13:00:00,14.2,45.0,10.0,29.6
2016-09-20 14:00:00,8.5,45.0,10.0,29.6
2016-09-20 15:00:00,7.9,45.0,10.0,29.6
2016-09-20 16:00:00,10.5,15.0,7.0,30.0
2016-09-20 17:00:00,8.5,15.0,7.0,30.0
2016-09-20 18:00:00,10.1,15.0,7.0,30.0
2016-09-20 19:00:00,10.4,45.0,9.0,27.1
2016-09-20 20:00:00,9.5,45.0,9.0,27.1
2016-09-20 21:00:00,10.5,45.0,9.0,27.1
2016-09-20 22:00:00,9.7,25.0,8.0,26.6
2016-09-20 23:00:00,7.9,25.0,8.0,26.6
2016-09-21 00:00:00,8.1,25.0,8.0,26.6
2016-09-21 01:00:00,12.5,30.0,15.0,26.0
2016-09-21 02:00:00,14.8,30.0,15.0,26.0
2016-09-21 03:00:00,16.2,30.0,15.0,26.0
2016-09-21 04:00:00,17.5,30.0,14.0,25.1
2016-09-21 05:00:00,0.0,30.0,14.0,25.1
2016-09-21 06:00:00,20.4,30.0,14.0,25.1
2016-09-21 07:00:00,24.9,30.0,12.0,25.7
2016-09-21 08:00:00,21.1,30.0,12.0,25.7
2016-09-21 09:00:00,17.0,30.0,12.0,25.7
2016-09-21 10:00:00,15.9,55.0,3.0,28.2
2016-09-21 11:00:00,9.6,55.0,3.0,28.2
2016-09-21 12:00:00,7.9,55.0,3.0,28.2
2016-09-21 13:00:00,7.2,325.0,4.0,29.1
2016-09-21 14:00:00,5.1,325.0,4.0,29.1
2016-09-21 15:00:00,7.5,325.0,4.0,29.1
2016-09-21 16:00:00,8.0,295.0,2.0,28.9
2016-09-21 17:00:00,8.9,295.0,2.0,28.9
2016-09-21 18:00:00,7.9,295.0,2.0,28.9
2016-09-21 19:00:00,10.0,220.0,8.0,26.3
2016-09-21 20:00:00,11.7,220.0,8.0,26.3
2016-09-21 21:00:00,11.4,220.0,8.0,26.3
2016-09-21 22:00:00,8.9,210.0,3.0,25.5
2016-09-21 23:00:00,9.4,210.0,3.0,25.5
2016-09-22 00:00:00,13.2,210.0,3.0,25.5
2016-09-22 01:00:00,11.9,200.0,10.0,25.0
2016-09-22 02:00:00,15.2,200.0,10.0,25.0
2016-09-22 03:00:00,22.4,200.0,10.0,25.0
2016-09-22 04:00:00,17.9,235.0,11.0,24.5
2016-09-22 05:00:00,19.1,235.0,11.0,24.5
2016-09-22 06:00:00,19.3,235.0,11.0,24.5
2016-09-22 07:00:00,19.6,130.0,12.0,24.2
2016-09-22 08:00:00,23.1,130.0,12.0,24.2
2016-09-22 09:00:00,22.0,130.0,12.0,24.2
2016-09-22 10:00:00,24.7,105.0,18.0,25.3
2016-09-22 11:00:00,21.7,105.0,18.0,25.3
2016-09-22 12:00:00,0.0,105.0,18.0,25.3
2016-09-22 13:00:00,16.9,95.0,19.0,29.4
2016-09-22 14:00:00,15.8,95.0,19.0,29.4
2016-09-22 15:00:00,17.6,95.0,19.0,29.4
2016-09-22 16:00:00,14.8,90.0,10.0,27.8
2016-09-22 17:00:00,13.6,90.0,10.0,27.8
2016-09-22 18:00:00,11.1,90.0,10.0,27.8
2016-09-22 19:00:00,8.5,75.0,17.0,26.6
2016-09-22 20:00:00,9.6,75.0,17.0,26.6
2016-09-22 21:00:00,10.1,75.0,17.0,26.6
2016-09-22 22:00:00,11.4,70.0,20.0,25.6
2016-09-22 23:00:00,11.0,70.0,20.0,25.6
2016-09-23 00:00:00,12.1,70.0,20.0,25.6
2016-09-23 01:00:00,11.3,65.0,19.0,25.1
2016-09-23 02:00:00,12.0,65.0,19.0,25.1
2016-09-23 03:00:00,12.7,65.0,19.0,25.1
2016-09-23 04:00:00,13.7,65.0,15.0,24.6
2016-09-23 05:00:00,13.5,65.0,15.0,24.6
2016-09-23 06:00:00,13.4,65.0,15.0,24.6
2016-09-23 07:00:00,16.3,75.0,16.0,25.0
2016-09-23 08:00:00,16.9,75.0,16.0,25.0
2016-09-23 09:00:00,13.2,75.0,16.0,25.0
2016-09-23 10:00:00,12.9,90.0,16.0,26.1
2016-09-23 11:00:00,13.5,90.0,16.0,26.1
2016-09-23 12:00:00,11.7,90.0,16.0,26.1
2016-09-23 13:00:00,15.2,90.0,14.0,26.6
2016-09-23 14:00:00,9.7,90.0,14.0,26.6
2016-09-23 15:00:00,10.3,90.0,14.0,26.6
2016-09-23 16:00:00,8.6,145.0,3.0,25.9
2016-09-23 17:00:00,12.1,145.0,3.0,25.9
2016-09-23 18:00:00,8.2,145.0,3.0,25.9
2016-09-23 19:00:00,10.7,35.0,7.0,24.6
2016-09-23 20:00:00,16.9,35.0,7.0,24.6
2016-09-23 21:00:00,21.4,35.0,7.0,24.6
2016-09-23 22:00:00,22.6,70.0,13.0,24.3
2016-09-23 23:00:00,18.5,70.0,13.0,24.3
2016-09-24 00:00:00,12.1,70.0,13.0,24.3
2016-09-24 01:00:00,12.0,80.0,14.0,24.2
2016-09-24 02:00:00,11.2,80.0,14.0,24.2
2016-09-24 03:00:00,12.3,80.0,14.0,24.2
2016-09-24 04:00:00,0.0,90.0,7.0,23.6
2016-09-24 05:00:00,0.0,90.0,7.0,23.6
2016-09-24 06:00:00,0.0,90.0,7.0,23.6
2016-09-24 07:00:00,0.0,255.0,2.0,24.3
2016-09-24 08:00:00,0.0,255.0,2.0,24.3
2016-09-24 09:00:00,0.0,255.0,2.0,24.3
2016-09-24 10:00:00,0.0,215.0,7.0,27.4
2016-09-24 11:00:00,0.0,215.0,7.0,27.4
2016-09-24 12:00:00,0.0,215.0,7.0,27.4
2016-09-24 13:00:00,0.0,270.0,12.0,29.5
2016-09-24 14:00:00,0.0,270.0,12.0,29.5
2016-09-24 15:00:00,0.0,270.0,12.0,29.5
2016-09-24 16:00:00,0.0,260.0,17.0,29.6
2016-09-24 17:00:00,0.0,260.0,17.0,29.6
2016-09-24 18:00:00,0.0,260.0,17.0,29.6
2016-09-24 19:00:00,0.0,250.0,12.0,26.5
2016-09-24 20:00:00,0.0,250.0,12.0,26.5
2016-09-24 21:00:00,0.0,250.0,12.0,26.5
2016-09-24 22:00:00,0.0,245.0,9.0,25.7
2016-09-24 23:00:00,0.0,245.0,9.0,25.7
2016-09-25 00:00:00,0.0,245.0,9.0,25.7
2016-09-25 01:00:00,0.0,260.0,8.0,24.9
2016-09-25 02:00:00,0.0,260.0,8.0,24.9
2016-09-25 03:00:00,0.0,260.0,8.0,24.9
2016-09-25 04:00:00,0.0,250.0,5.0,23.9
2016-09-25 05:00:00,0.0,250.0,5.0,23.9
2016-09-25 06:00:00,0.0,250.0,5.0,23.9
2016-09-25 07:00:00,0.0,195.0,6.0,25.4
2016-09-25 08:00:00,0.0,195.0,6.0,25.4
2016-09-25 09:00:00,0.0,195.0,6.0,25.4
2016-09-25 10:00:00,0.0,185.0,8.0,29.4
2016-09-25 11:00:00,0.0,185.0,8.0,29.4
2016-09-25 12:00:00,0.0,185.0,8.0,29.4
2016-09-25 13:00:00,0.0,235.0,13.0,31.7
2016-09-25 14:00:00,0.0,235.0,13.0,31.7
2016-09-25 15:00:00,0.0,235.0,13.0,31.7
2016-09-25 16:00:00,0.0,250.0,11.0,32.4
2016-09-25 17:00:00,0.0,250.0,11.0,32.4
2016-09-25 18:00:00,0.0,250.0,11.0,32.4
2016-09-25 19:00:00,10.2,265.0,11.0,26.9
2016-09-25 20:00:00,23.8,265.0,11.0,26.9
2016-09-25 21:00:00,12.3,265.0,11.0,26.9
2016-09-25 22:00:00,10.4,260.0,8.0,26.3
2016-09-25 23:00:00,10.0,260.0,8.0,26.3
2016-09-26 00:00:00,8.2,260.0,8.0,26.3
2016-09-26 01:00:00,10.3,330.0,6.0,25.7
2016-09-26 02:00:00,13.4,330.0,6.0,25.7
2016-09-26 03:00:00,13.2,330.0,6.0,25.7
2016-09-26 04:00:00,8.6,305.0,4.0,24.8
2016-09-26 05:00:00,8.1,305.0,4.0,24.8
2016-09-26 06:00:00,10.9,305.0,4.0,24.8
2016-09-26 07:00:00,9.5,205.0,10.0,25.7
2016-09-26 08:00:00,8.4,205.0,10.0,25.7
2016-09-26 09:00:00,12.5,205.0,10.0,25.7
2016-09-26 10:00:00,11.7,215.0,10.0,30.3
2016-09-26 11:00:00,4.2,215.0,10.0,30.3
2016-09-26 12:00:00,4.9,215.0,10.0,30.3
2016-09-26 13:00:00,6.2,170.0,4.0,32.3
2016-09-26 14:00:00,6.9,170.0,4.0,32.3
2016-09-26 15:00:00,8.8,170.0,4.0,32.3
2016-09-26 16:00:00,9.0,235.0,10.0,30.8
2016-09-26 17:00:00,9.9,235.0,10.0,30.8
2016-09-26 18:00:00,8.6,235.0,10.0,30.8
2016-09-26 19:00:00,7.5,280.0,16.0,27.4
2016-09-26 20:00:00,10.5,280.0,16.0,27.4
2016-09-26 21:00:00,7.3,280.0,16.0,27.4
2016-09-26 22:00:00,7.9,290.0,16.0,26.4
2016-09-26 23:00:00,7.2,290.0,16.0,26.4
2016-09-27 00:00:00,6.5,290.0,16.0,26.4
2016-09-27 01:00:00,5.9,290.0,14.0,25.3
2016-09-27 02:00:00,6.6,290.0,14.0,25.3
2016-09-27 03:00:00,8.4,290.0,14.0,25.3
2016-09-27 04:00:00,7.8,305.0,15.0,24.7
2016-09-27 05:00:00,8.9,305.0,15.0,24.7
2016-09-27 06:00:00,9.2,305.0,15.0,24.7
2016-09-27 07:00:00,11.0,305.0,15.0,25.1
2016-09-27 08:00:00,7.9,305.0,15.0,25.1
2016-09-27 09:00:00,9.3,305.0,15.0,25.1
2016-09-27 10:00:00,9.3,315.0,15.0,29.6
2016-09-27 11:00:00,8.8,315.0,15.0,29.6
2016-09-27 12:00:00,6.7,315.0,15.0,29.6
2016-09-27 13:00:00,4.2,315.0,5.0,34.4
2016-09-27 14:00:00,5.3,315.0,5.0,34.4
2016-09-27 15:00:00,6.8,315.0,5.0,34.4
2016-09-27 16:00:00,5.5,275.0,6.0,31.6
2016-09-27 17:00:00,7.1,275.0,6.0,31.6
2016-09-27 18:00:00,6.9,275.0,6.0,31.6
2016-09-27 19:00:00,7.2,290.0,11.0,27.2
2016-09-27 20:00:00,13.2,290.0,11.0,27.2
2016-09-27 21:00:00,8.5,290.0,11.0,27.2
2016-09-27 22:00:00,8.1,305.0,14.0,26.2
2016-09-27 23:00:00,6.4,305.0,14.0,26.2
2016-09-28 00:00:00,4.8,305.0,14.0,26.2
2016-09-28 01:00:00,7.2,305.0,16.0,25.2
2016-09-28 02:00:00,8.4,305.0,16.0,25.2
2016-09-28 03:00:00,8.0,305.0,16.0,25.2
2016-09-28 04:00:00,7.7,310.0,18.0,24.5
2016-09-28 05:00:00,7.3,310.0,18.0,24.5
2016-09-28 06:00:00,9.2,310.0,18.0,24.5
2016-09-28 07:00:00,0.0,310.0,16.0,24.6
2016-09-28 08:00:00,10.3,310.0,16.0,24.6
2016-09-28 09:00:00,11.6,310.0,16.0,24.6
2016-09-28 10:00:00,11.4,300.0,14.0,27.0
2016-09-28 11:00:00,8.5,300.0,14.0,27.0
2016-09-28 12:00:00,8.3,300.0,14.0,27.0
2016-09-28 13:00:00,7.5,300.0,13.0,32.4
2016-09-28 14:00:00,10.2,300.0,13.0,32.4
2016-09-28 15:00:00,7.7,300.0,13.0,32.4
2016-09-28 16:00:00,5.6,280.0,16.0,31.2
2016-09-28 17:00:00,7.2,280.0,16.0,31.2
2016-09-28 18:00:00,6.3,280.0,16.0,31.2
2016-09-28 19:00:00,10.1,285.0,16.0,26.6
2016-09-28 20:00:00,11.9,285.0,16.0,26.6
2016-09-28 21:00:00,10.1,285.0,16.0,26.6
2016-09-28 22:00:00,7.0,305.0,16.0,25.5
2016-09-28 23:00:00,7.1,305.0,16.0,25.5
2016-09-29 00:00:00,9.5,305.0,16.0,25.5
2016-09-29 01:00:00,7.6,315.0,12.0,24.6
2016-09-29 02:00:00,8.4,315.0,12.0,24.6
2016-09-29 03:00:00,9.3,315.0,12.0,24.6
2016-09-29 04:00:00,8.6,310.0,11.0,24.1
2016-09-29 05:00:00,14.8,310.0,11.0,24.1
2016-09-29 06:00:00,11.2,310.0,11.0,24.1
2016-09-29 07:00:00,12.2,290.0,8.0,24.7
2016-09-29 08:00:00,14.2,290.0,8.0,24.7
2016-09-29 09:00:00,11.0,290.0,8.0,24.7
2016-09-29 10:00:00,11.1,280.0,8.0,29.5
2016-09-29 11:00:00,9.6,280.0,8.0,29.5
2016-09-29 12:00:00,9.6,280.0,8.0,29.5
2016-09-29 13:00:00,10.6,230.0,6.0,32.9
2016-09-29 14:00:00,9.8,230.0,6.0,32.9
2016-09-29 15:00:00,9.0,230.0,6.0,32.9
2016-09-29 16:00:00,14.4,240.0,10.0,30.7
2016-09-29 17:00:00,7.1,240.0,10.0,30.7
2016-09-29 18:00:00,14.3,240.0,10.0,30.7
2016-09-29 19:00:00,16.8,265.0,11.0,26.7
2016-09-29 20:00:00,16.3,265.0,11.0,26.7
2016-09-29 21:00:00,12.3,265.0,11.0,26.7
2016-09-29 22:00:00,8.6,285.0,12.0,25.5
2016-09-29 23:00:00,6.5,285.0,12.0,25.5
2016-09-30 00:00:00,7.6,285.0,12.0,25.5
2016-09-30 01:00:00,7.5,295.0,12.0,24.3
2016-09-30 02:00:00,10.5,295.0,12.0,24.3
2016-09-30 03:00:00,8.7,295.0,12.0,24.3
2016-09-30 04:00:00,10.0,305.0,12.0,23.6
2016-09-30 05:00:00,9.5,305.0,12.0,23.6
2016-09-30 06:00:00,12.6,305.0,12.0,23.6
2016-09-30 07:00:00,14.0,275.0,7.0,24.6
2016-09-30 08:00:00,15.8,275.0,7.0,24.6
2016-09-30 09:00:00,16.4,275.0,7.0,24.6
2016-09-30 10:00:00,13.5,290.0,4.0,29.6
2016-09-30 11:00:00,12.7,290.0,4.0,29.6
2016-09-30 12:00:00,12.6,290.0,4.0,29.6
2016-09-30 13:00:00,15.8,270.0,4.0,33.1
2016-09-30 14:00:00,7.9,270.0,4.0,33.1
2016-09-30 15:00:00,9.5,270.0,4.0,33.1
2016-09-30 16:00:00,9.0,245.0,8.0,31.9
2016-09-30 17:00:00,7.7,245.0,8.0,31.9
2016-09-30 18:00:00,7.8,245.0,8.0,31.9
2016-09-30 19:00:00,9.0,285.0,10.0,26.6
2016-09-30 20:00:00,9.6,285.0,10.0,26.6
2016-09-30 21:00:00,10.0,285.0,10.0,26.6
2016-09-30 22:00:00,7.0,285.0,12.0,25.4
2016-09-30 23:00:00,6.9,285.0,12.0,25.4
2016-10-01 00:00:00,7.8,285.0,12.0,25.4
2016-10-01 01:00:00,7.1,290.0,11.0,24.4
2016-10-01 02:00:00,5.9,290.0,11.0,24.4
2016-10-01 03:00:00,5.2,290.0,11.0,24.4
2016-10-01 04:00:00,7.1,285.0,11.0,23.8
2016-10-01 05:00:00,7.9,285.0,11.0,23.8
2016-10-01 06:00:00,9.6,285.0,11.0,23.8
2016-10-01 07:00:00,14.5,305.0,9.0,24.5
2016-10-01 08:00:00,16.0,305.0,9.0,24.5
2016-10-01 09:00:00,14.6,305.0,9.0,24.5
2016-10-01 10:00:00,13.0,300.0,10.0,28.4
2016-10-01 11:00:00,11.5,300.0,10.0,28.4
2016-10-01 12:00:00,8.4,300.0,10.0,28.4
2016-10-01 13:00:00,7.6,305.0,11.0,30.5
2016-10-01 14:00:00,6.5,305.0,11.0,30.5
2016-10-01 15:00:00,5.9,305.0,11.0,30.5
2016-10-01 16:00:00,8.4,325.0,12.0,29.4
2016-10-01 17:00:00,7.9,325.0,12.0,29.4
2016-10-01 18:00:00,6.9,325.0,12.0,29.4
2016-10-01 19:00:00,9.0,305.0,10.0,26.4
2016-10-01 20:00:00,9.2,305.0,10.0,26.4
2016-10-01 21:00:00,8.8,305.0,10.0,26.4
2016-10-01 22:00:00,10.2,325.0,11.0,25.9
2016-10-01 23:00:00,10.3,325.0,11.0,25.9
2016-10-02 00:00:00,14.0,325.0,11.0,25.9
2016-10-02 01:00:00,11.5,340.0,13.0,24.4
2016-10-02 02:00:00,16.1,340.0,13.0,24.4
2016-10-02 03:00:00,15.9,340.0,13.0,24.4
2016-10-02 04:00:00,14.0,345.0,11.0,23.7
2016-10-02 05:00:00,12.3,345.0,11.0,23.7
2016-10-02 06:00:00,12.6,345.0,11.0,23.7
2016-10-02 07:00:00,16.5,5.0,13.0,24.7
2016-10-02 08:00:00,16.8,5.0,13.0,24.7
2016-10-02 09:00:00,16.7,5.0,13.0,24.7
