,PM2.5,WindDir,Wind Speed(km/h),Temp(C),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2016-08-27 18:00:00,0.0,230.0,13.0,32.7,0.0,0.0,0.0,0.0
2016-08-27 19:00:00,0.0,220.0,17.0,29.5,0.0,0.0,0.0,0.0
2016-08-27 20:00:00,0.0,220.0,17.0,29.5,0.0,0.0,0.0,0.0
2016-08-27 21:00:00,0.0,220.0,17.0,29.5,0.0,0.0,0.0,0.0
2016-08-27 22:00:00,0.0,220.0,14.0,28.1,0.0,0.0,0.0,0.0
2016-08-27 23:00:00,0.0,220.0,14.0,28.1,0.0,0.0,0.0,0.0
2016-08-28 00:00:00,0.0,220.0,14.0,28.1,1.61,0.0,0.0,0.0
2016-08-28 01:00:00,0.0,235.0,15.0,27.3,0.0,0.0,0.0,0.0
2016-08-28 02:00:00,0.0,235.0,15.0,27.3,0.0,0.0,0.0,0.0
2016-08-28 03:00:00,0.0,235.0,15.0,27.3,0.0,0.0,0.0,0.0
2016-08-28 04:00:00,0.0,235.0,18.0,26.6,0.0,0.0,0.0,0.0
2016-08-28 05:00:00,0.0,235.0,18.0,26.6,0.0,0.0,0.0,0.0
2016-08-28 06:00:00,0.0,235.0,18.0,26.6,0.0,0.0,0.0,0.0
2016-08-28 07:00:00,0.0,250.0,15.0,27.0,0.0,0.0,0.0,0.0
2016-08-28 08:00:00,0.0,250.0,15.0,27.0,0.0,0.0,0.0,0.0
2016-08-28 09:00:00,0.0,250.0,15.0,27.0,0.0,0.0,0.0,0.0
2016-08-28 10:00:00,0.0,255.0,13.0,29.6,0.0,0.0,0.0,0.0
2016-08-28 11:00:00,0.0,255.0,13.0,29.6,0.0,0.0,0.0,0.0
2016-08-28 12:00:00,0.0,255.0,13.0,29.6,0.0,0.0,0.0,0.0
2016-08-28 13:00:00,0.0,270.0,10.0,32.3,9.865714285714288,3.948125,8.191034482758624,0.0
2016-08-28 14:00:00,0.0,270.0,10.0,32.3,0.0,0.0,0.0,0.0
2016-08-28 15:00:00,0.0,270.0,10.0,32.3,0.0,0.0,0.0,0.0
2016-08-28 16:00:00,0.0,325.0,6.0,32.2,0.0,0.0,0.0,0.0
2016-08-28 17:00:00,0.0,325.0,6.0,32.2,0.0,0.0,0.0,0.0
2016-08-28 18:00:00,0.0,325.0,6.0,32.2,0.0,0.0,0.0,0.0
2016-08-28 19:00:00,0.0,155.0,1.0,28.7,0.0,0.0,0.0,0.0
2016-08-28 20:00:00,0.0,155.0,1.0,28.7,0.0,0.0,0.0,0.0
2016-08-28 21:00:00,0.0,155.0,1.0,28.7,0.0,0.0,0.0,0.0
2016-08-28 22:00:00,0.0,200.0,4.0,27.5,0.0,0.0,0.0,0.0
2016-08-28 23:00:00,0.0,200.0,4.0,27.5,0.0,0.0,0.0,0.0
2016-08-29 00:00:00,0.0,200.0,4.0,27.5,1.67,0.0,0.0,0.0
2016-08-29 01:00:00,0.0,260.0,4.0,26.6,0.0,0.0,0.0,0.0
2016-08-29 02:00:00,0.0,260.0,4.0,26.6,1.85,0.87,1.32,0.0
2016-08-29 03:00:00,0.0,260.0,4.0,26.6,0.0,0.0,0.0,0.0
2016-08-29 04:00:00,0.0,240.0,5.0,26.0,0.0,0.0,0.0,0.0
2016-08-29 05:00:00,0.0,240.0,5.0,26.0,0.0,0.0,0.0,0.0
2016-08-29 06:00:00,0.0,240.0,5.0,26.0,0.0,0.0,0.0,0.0
2016-08-29 07:00:00,0.0,220.0,6.0,27.0,0.0,0.0,0.0,0.0
2016-08-29 08:00:00,0.0,220.0,6.0,27.0,0.0,0.0,0.0,0.0
2016-08-29 09:00:00,0.0,220.0,6.0,27.0,0.0,0.0,0.0,0.0
2016-08-29 10:00:00,0.0,220.0,7.0,29.4,0.0,0.0,0.0,0.0
2016-08-29 11:00:00,0.0,220.0,7.0,29.4,0.0,0.0,0.0,0.0
2016-08-29 12:00:00,0.0,220.0,7.0,29.4,0.0,0.0,0.0,0.0
2016-08-29 13:00:00,0.0,230.0,10.0,29.4,5.324285714285714,7.57,11.783,0.0
2016-08-29 14:00:00,0.0,230.0,10.0,29.4,0.0,0.0,0.0,0.0
2016-08-29 15:00:00,0.0,230.0,10.0,29.4,0.0,0.0,0.0,0.0
2016-08-29 16:00:00,0.0,240.0,16.0,29.5,0.0,0.0,0.0,0.0
2016-08-29 17:00:00,0.0,240.0,16.0,29.5,0.0,0.0,0.0,0.0
2016-08-29 18:00:00,0.0,240.0,16.0,29.5,0.0,0.0,0.0,0.0
2016-08-29 19:00:00,0.0,240.0,21.0,27.0,0.0,0.0,0.0,0.0
2016-08-29 20:00:00,0.0,240.0,21.0,27.0,0.0,0.0,0.0,0.0
2016-08-29 21:00:00,0.0,240.0,21.0,27.0,0.0,0.0,0.0,0.0
2016-08-29 22:00:00,0.0,225.0,23.0,26.6,0.0,0.0,0.0,0.0
2016-08-29 23:00:00,0.0,225.0,23.0,26.6,0.0,0.0,0.0,0.0
2016-08-30 00:00:00,0.0,225.0,23.0,26.6,0.0,0.0,0.0,0.0
2016-08-30 01:00:00,0.0,235.0,22.0,25.7,0.0,0.0,0.0,0.0
2016-08-30 02:00:00,0.0,235.0,22.0,25.7,0.0,0.0,0.39,0.0
2016-08-30 03:00:00,0.0,235.0,22.0,25.7,0.0,0.0,0.0,0.0
2016-08-30 04:00:00,0.0,240.0,21.0,25.1,0.0,0.0,0.0,0.0
2016-08-30 05:00:00,0.0,240.0,21.0,25.1,0.0,0.0,0.0,0.0
2016-08-30 06:00:00,0.0,240.0,21.0,25.1,0.0,0.0,0.0,0.0
2016-08-30 07:00:00,0.0,225.0,24.0,25.6,0.0,0.0,0.0,0.0
2016-08-30 08:00:00,0.0,225.0,24.0,25.6,0.0,0.0,0.0,0.0
2016-08-30 09:00:00,0.0,225.0,24.0,25.6,0.0,0.0,0.0,0.0
2016-08-30 10:00:00,0.0,215.0,26.0,29.1,0.0,0.0,0.0,0.0
2016-08-30 11:00:00,0.0,215.0,26.0,29.1,0.0,0.0,0.0,0.0
2016-08-30 12:00:00,0.0,215.0,26.0,29.1,0.0,0.0,0.0,0.0
2016-08-30 13:00:00,0.0,220.0,18.0,31.6,0.0,3.61,6.623333333333334,0.0
2016-08-30 14:00:00,0.0,220.0,18.0,31.6,0.0,0.0,0.0,0.0
2016-08-30 15:00:00,0.0,220.0,18.0,31.6,0.0,0.0,0.0,0.0
2016-08-30 16:00:00,0.0,215.0,19.0,31.1,0.0,0.0,0.0,0.0
2016-08-30 17:00:00,0.0,215.0,19.0,31.1,0.0,0.0,0.0,0.0
2016-08-30 18:00:00,0.0,215.0,19.0,31.1,0.0,0.0,0.0,0.0
2016-08-30 19:00:00,0.0,205.0,22.0,28.0,0.0,0.0,0.0,0.0
2016-08-30 20:00:00,0.0,205.0,22.0,28.0,0.0,0.0,0.0,0.0
2016-08-30 21:00:00,0.0,205.0,22.0,28.0,0.0,0.0,0.0,0.0
2016-08-30 22:00:00,0.0,210.0,26.0,27.2,0.0,0.0,0.0,0.0
2016-08-30 23:00:00,0.0,210.0,26.0,27.2,0.0,0.0,0.0,0.0
2016-08-31 00:00:00,0.0,210.0,26.0,27.2,0.0,0.0,0.0,0.0
2016-08-31 01:00:00,0.0,230.0,27.0,26.3,0.0,0.0,0.65,0.0
2016-08-31 02:00:00,0.0,230.0,27.0,26.3,0.0,0.0,0.0,0.0
2016-08-31 03:00:00,0.0,230.0,27.0,26.3,0.0,0.0,0.0,0.0
2016-08-31 04:00:00,0.0,240.0,30.0,25.7,0.0,0.0,0.0,0.0
2016-08-31 05:00:00,0.0,240.0,30.0,25.7,0.0,0.0,0.0,0.0
2016-08-31 06:00:00,0.0,240.0,30.0,25.7,0.0,0.0,0.0,0.0
2016-08-31 07:00:00,0.0,235.0,29.0,26.4,0.0,0.0,0.0,0.0
2016-08-31 08:00:00,0.0,235.0,29.0,26.4,0.0,0.0,0.0,0.0
2016-08-31 09:00:00,0.0,235.0,29.0,26.4,0.0,0.0,0.0,0.0
2016-08-31 10:00:00,0.0,245.0,29.0,30.3,0.0,0.0,0.0,0.0
2016-08-31 11:00:00,0.0,245.0,29.0,30.3,0.0,0.0,0.0,0.0
2016-08-31 12:00:00,0.0,245.0,29.0,30.3,5.7371428571428575,0.0,0.0,0.0
2016-08-31 13:00:00,0.0,255.0,25.0,31.6,0.0,0.0,0.0,0.0
2016-08-31 14:00:00,0.0,255.0,25.0,31.6,0.0,0.0,4.648,0.0
2016-08-31 15:00:00,0.0,255.0,25.0,31.6,0.0,0.0,0.0,0.0
2016-08-31 16:00:00,0.0,255.0,31.0,30.8,0.0,0.0,0.0,0.0
2016-08-31 17:00:00,0.0,255.0,31.0,30.8,0.0,0.0,0.0,0.0
2016-08-31 18:00:00,0.0,255.0,31.0,30.8,0.0,0.0,0.0,0.0
2016-08-31 19:00:00,0.0,250.0,33.0,28.0,0.0,0.0,0.0,0.0
2016-08-31 20:00:00,0.0,250.0,33.0,28.0,0.0,0.0,0.0,0.0
2016-08-31 21:00:00,0.0,250.0,33.0,28.0,0.0,0.0,0.0,0.0
2016-08-31 22:00:00,0.0,255.0,40.0,26.8,0.0,0.0,0.0,0.0
2016-08-31 23:00:00,0.0,255.0,40.0,26.8,0.0,0.0,0.0,0.0
2016-09-01 00:00:00,0.0,255.0,40.0,26.8,0.0,0.0,0.0,0.0
2016-09-01 01:00:00,0.0,265.0,34.0,25.6,0.0,0.0,0.74,0.0
2016-09-01 02:00:00,0.0,265.0,34.0,25.6,0.0,0.0,0.0,0.0
2016-09-01 03:00:00,0.0,265.0,34.0,25.6,0.0,0.0,0.0,0.0
2016-09-01 04:00:00,0.0,255.0,35.0,24.8,0.0,0.0,0.0,0.0
2016-09-01 05:00:00,0.0,255.0,35.0,24.8,0.0,0.0,0.0,0.0
2016-09-01 06:00:00,0.0,255.0,35.0,24.8,0.0,0.0,0.0,0.0
2016-09-01 07:00:00,0.0,260.0,46.0,24.6,0.0,0.0,0.0,0.0
2016-09-01 08:00:00,0.0,260.0,46.0,24.6,0.0,0.0,0.0,0.0
2016-09-01 09:00:00,0.0,260.0,46.0,24.6,0.0,0.0,0.0,0.0
2016-09-01 10:00:00,0.0,265.0,41.0,29.0,0.0,0.0,0.0,0.0
2016-09-01 11:00:00,0.0,265.0,41.0,29.0,0.0,0.0,0.0,0.0
2016-09-01 12:00:00,0.0,265.0,41.0,29.0,0.0,0.0,0.0,0.0
2016-09-01 13:00:00,0.0,255.0,22.0,32.3,0.0,0.0,0.0,0.0
2016-09-01 14:00:00,0.0,255.0,22.0,32.3,0.0,0.0,4.34,0.0
2016-09-01 15:00:00,0.0,255.0,22.0,32.3,0.0,0.0,0.0,0.0
2016-09-01 16:00:00,0.0,255.0,25.0,31.6,0.0,0.0,0.0,0.0
2016-09-01 17:00:00,0.0,255.0,25.0,31.6,0.0,0.0,0.0,0.0
2016-09-01 18:00:00,0.0,255.0,25.0,31.6,0.0,0.0,0.0,0.0
2016-09-01 19:00:00,0.0,280.0,35.0,27.3,0.0,0.0,0.0,0.0
2016-09-01 20:00:00,0.0,280.0,35.0,27.3,0.0,0.0,0.0,0.0
2016-09-01 21:00:00,0.0,280.0,35.0,27.3,0.0,0.0,0.0,0.0
2016-09-01 22:00:00,0.0,280.0,43.0,26.2,0.0,0.0,0.0,0.0
2016-09-01 23:00:00,0.0,280.0,43.0,26.2,0.0,0.0,0.0,0.0
2016-09-02 00:00:00,0.0,280.0,43.0,26.2,0.0,0.0,0.0,0.0
2016-09-02 01:00:00,0.0,280.0,38.0,25.5,0.0,0.0,0.42,0.0
2016-09-02 02:00:00,0.0,280.0,38.0,25.5,0.0,0.0,0.0,0.0
2016-09-02 03:00:00,0.0,280.0,38.0,25.5,0.0,0.0,0.0,0.0
2016-09-02 04:00:00,0.0,280.0,40.0,25.1,0.0,0.0,0.0,0.0
2016-09-02 05:00:00,0.0,280.0,40.0,25.1,0.0,0.0,0.0,0.0
2016-09-02 06:00:00,0.0,280.0,40.0,25.1,0.0,0.0,0.0,0.0
2016-09-02 07:00:00,0.0,290.0,26.0,26.0,0.0,0.0,0.0,0.0
2016-09-02 08:00:00,0.0,290.0,26.0,26.0,0.0,0.0,0.0,0.0
2016-09-02 09:00:00,0.0,290.0,26.0,26.0,0.0,0.0,0.0,0.0
2016-09-02 10:00:00,0.0,295.0,20.0,30.1,0.0,0.0,0.0,0.0
2016-09-02 11:00:00,0.0,295.0,20.0,30.1,0.0,0.0,0.0,0.0
2016-09-02 12:00:00,0.0,295.0,20.0,30.1,0.0,0.0,0.0,0.0
2016-09-02 13:00:00,0.0,265.0,13.0,33.2,6.683333333333333,2.235,13.576666666666666,0.0
2016-09-02 14:00:00,0.0,265.0,13.0,33.2,0.0,0.0,0.0,0.0
2016-09-02 15:00:00,0.0,265.0,13.0,33.2,0.0,0.0,0.0,0.0
2016-09-02 16:00:00,0.0,250.0,19.0,32.5,0.0,0.0,0.0,0.0
2016-09-02 17:00:00,0.0,250.0,19.0,32.5,0.0,0.0,0.0,0.0
2016-09-02 18:00:00,0.0,250.0,19.0,32.5,0.0,0.0,0.0,0.0
2016-09-02 19:00:00,0.0,245.0,16.0,27.6,0.0,0.0,0.0,0.0
2016-09-02 20:00:00,0.0,245.0,16.0,27.6,0.0,0.0,0.0,0.0
2016-09-02 21:00:00,0.0,245.0,16.0,27.6,0.0,0.0,0.0,0.0
2016-09-02 22:00:00,0.0,255.0,25.0,26.4,0.0,0.0,0.0,0.0
2016-09-02 23:00:00,0.0,255.0,25.0,26.4,0.0,0.0,0.0,0.0
2016-09-03 00:00:00,0.0,255.0,25.0,26.4,0.0,0.0,2.09,0.0
2016-09-03 01:00:00,0.0,275.0,33.0,25.6,0.0,0.0,0.0,0.0
2016-09-03 02:00:00,0.0,275.0,33.0,25.6,0.0,0.97,1.10875,0.0
2016-09-03 03:00:00,0.0,275.0,33.0,25.6,0.0,0.0,0.0,0.0
2016-09-03 04:00:00,0.0,290.0,32.0,25.0,0.0,0.0,0.0,0.0
2016-09-03 05:00:00,0.0,290.0,32.0,25.0,0.0,0.0,0.0,0.0
2016-09-03 06:00:00,0.0,290.0,32.0,25.0,0.0,0.0,0.0,0.0
2016-09-03 07:00:00,0.0,280.0,22.0,25.3,0.0,0.0,0.0,0.0
2016-09-03 08:00:00,0.0,280.0,22.0,25.3,0.0,0.0,0.0,0.0
2016-09-03 09:00:00,0.0,280.0,22.0,25.3,0.0,0.0,0.0,0.0
2016-09-03 10:00:00,0.0,275.0,24.0,29.6,0.0,0.0,0.0,0.0
2016-09-03 11:00:00,0.0,275.0,24.0,29.6,0.0,0.0,0.0,0.0
2016-09-03 12:00:00,0.0,275.0,24.0,29.6,0.0,0.0,0.0,0.0
2016-09-03 13:00:00,0.0,270.0,20.0,32.0,12.147142857142857,3.715,7.267499999999999,0.0
2016-09-03 14:00:00,0.0,270.0,20.0,32.0,0.0,0.0,0.0,0.0
2016-09-03 15:00:00,0.0,270.0,20.0,32.0,0.0,0.0,0.0,0.0
2016-09-03 16:00:00,0.0,265.0,17.0,31.9,0.0,0.0,0.0,0.0
2016-09-03 17:00:00,0.0,265.0,17.0,31.9,0.0,0.0,0.0,0.0
2016-09-03 18:00:00,0.0,265.0,17.0,31.9,0.0,0.0,0.0,0.0
2016-09-03 19:00:00,0.0,285.0,8.0,27.9,0.0,0.0,0.0,0.0
2016-09-03 20:00:00,0.0,285.0,8.0,27.9,0.0,0.0,0.0,0.0
2016-09-03 21:00:00,0.0,285.0,8.0,27.9,0.0,0.0,0.0,0.0
2016-09-03 22:00:00,0.0,275.0,12.0,26.4,0.0,0.0,0.0,0.0
2016-09-03 23:00:00,0.0,275.0,12.0,26.4,0.0,0.0,0.0,0.0
2016-09-04 00:00:00,0.0,275.0,12.0,26.4,0.0,0.0,0.0,0.0
2016-09-04 01:00:00,0.0,290.0,18.0,25.6,0.0,0.0,0.0,0.0
2016-09-04 02:00:00,0.0,290.0,18.0,25.6,0.0,0.0,0.806,0.0
2016-09-04 03:00:00,0.0,290.0,18.0,25.6,0.0,0.0,0.0,0.0
2016-09-04 04:00:00,0.0,300.0,20.0,25.1,0.0,0.0,0.0,0.0
2016-09-04 05:00:00,0.0,300.0,20.0,25.1,0.0,0.0,0.0,0.0
2016-09-04 06:00:00,0.0,300.0,20.0,25.1,0.0,0.0,0.0,0.0
2016-09-04 07:00:00,0.0,305.0,18.0,25.8,0.0,0.0,0.0,0.0
2016-09-04 08:00:00,0.0,305.0,18.0,25.8,0.0,0.0,0.0,0.0
2016-09-04 09:00:00,0.0,305.0,18.0,25.8,0.0,0.0,0.0,0.0
2016-09-04 10:00:00,0.0,300.0,17.0,30.0,0.0,0.0,0.0,0.0
2016-09-04 11:00:00,0.0,300.0,17.0,30.0,0.0,0.0,0.0,0.0
2016-09-04 12:00:00,0.0,300.0,17.0,30.0,0.0,0.0,0.0,0.0
2016-09-04 13:00:00,0.0,305.0,23.0,31.7,4.67,0.0,14.4724,0.0
2016-09-04 14:00:00,0.0,305.0,23.0,31.7,0.0,0.0,0.0,0.0
2016-09-04 15:00:00,0.0,305.0,23.0,31.7,0.0,0.0,0.0,0.0
2016-09-04 16:00:00,0.0,300.0,29.0,30.5,0.0,0.0,0.0,0.0
2016-09-04 17:00:00,0.0,300.0,29.0,30.5,0.0,0.0,0.0,0.0
2016-09-04 18:00:00,0.0,300.0,29.0,30.5,0.0,0.0,0.0,0.0
2016-09-04 19:00:00,0.0,265.0,15.0,28.1,0.0,0.0,0.0,0.0
2016-09-04 20:00:00,0.0,265.0,15.0,28.1,0.0,0.0,0.0,0.0
2016-09-04 21:00:00,0.0,265.0,15.0,28.1,0.0,0.0,0.0,0.0
2016-09-04 22:00:00,0.0,270.0,15.0,27.3,0.0,0.0,0.0,0.0
2016-09-04 23:00:00,0.0,270.0,15.0,27.3,0.0,0.0,0.0,0.0
2016-09-05 00:00:00,0.0,270.0,15.0,27.3,0.0,0.0,0.0,0.0
2016-09-05 01:00:00,0.0,295.0,19.0,25.8,0.0,0.0,0.9504761904761904,0.0
2016-09-05 02:00:00,0.0,295.0,19.0,25.8,0.0,0.0,0.0,0.0
2016-09-05 03:00:00,0.0,295.0,19.0,25.8,0.0,0.0,0.0,0.0
2016-09-05 04:00:00,0.0,315.0,20.0,25.3,0.0,0.0,0.0,0.0
2016-09-05 05:00:00,0.0,315.0,20.0,25.3,0.0,0.0,0.0,0.0
2016-09-05 06:00:00,0.0,315.0,20.0,25.3,0.0,0.0,0.0,0.0
2016-09-05 07:00:00,0.0,320.0,20.0,26.2,0.0,0.0,0.0,0.0
2016-09-05 08:00:00,0.0,320.0,20.0,26.2,0.0,0.0,0.0,0.0
2016-09-05 09:00:00,0.0,320.0,20.0,26.2,0.0,0.0,0.0,0.0
2016-09-05 10:00:00,0.0,315.0,20.0,28.1,0.0,0.0,0.0,0.0
2016-09-05 11:00:00,0.0,315.0,20.0,28.1,0.0,0.0,0.0,0.0
2016-09-05 12:00:00,0.0,315.0,20.0,28.1,0.0,0.0,0.0,0.0
2016-09-05 13:00:00,0.0,305.0,24.0,28.8,0.0,4.32,0.0,0.0
2016-09-05 14:00:00,0.0,305.0,24.0,28.8,0.0,0.0,0.0,0.0
2016-09-05 15:00:00,0.0,305.0,24.0,28.8,0.0,0.0,0.0,0.0
2016-09-05 16:00:00,0.0,290.0,20.0,27.4,0.0,0.0,0.0,0.0
2016-09-05 17:00:00,0.0,290.0,20.0,27.4,0.0,0.0,0.0,0.0
2016-09-05 18:00:00,0.0,290.0,20.0,27.4,0.0,0.0,0.0,0.0
2016-09-05 19:00:00,0.0,280.0,17.0,25.8,0.0,0.0,0.0,0.0
2016-09-05 20:00:00,0.0,280.0,17.0,25.8,0.0,0.0,0.0,0.0
2016-09-05 21:00:00,0.0,280.0,17.0,25.8,0.0,0.0,0.0,0.0
2016-09-05 22:00:00,0.0,275.0,14.0,25.5,0.0,0.0,0.0,0.0
2016-09-05 23:00:00,0.0,275.0,14.0,25.5,0.0,0.0,0.0,0.0
2016-09-06 00:00:00,0.0,275.0,14.0,25.5,0.0,0.0,0.0,0.0
2016-09-06 01:00:00,10.1,280.0,11.0,25.2,0.0,0.0,2.834,0.0
2016-09-06 02:00:00,0.0,280.0,11.0,25.2,0.0,0.0,0.0,0.0
2016-09-06 03:00:00,0.0,280.0,11.0,25.2,0.0,0.8,0.0,0.0
2016-09-06 04:00:00,11.7,285.0,11.0,24.8,0.0,0.0,0.0,0.0
2016-09-06 05:00:00,0.0,285.0,11.0,24.8,0.0,0.0,0.0,0.0
2016-09-06 06:00:00,16.3,285.0,11.0,24.8,0.0,0.0,0.0,0.0
2016-09-06 07:00:00,15.5,290.0,10.0,25.3,0.0,0.0,0.0,0.0
2016-09-06 08:00:00,10.2,290.0,10.0,25.3,0.0,0.0,0.0,0.0
2016-09-06 09:00:00,9.8,290.0,10.0,25.3,0.0,0.0,0.0,0.0
2016-09-06 10:00:00,14.1,255.0,7.0,28.7,0.0,0.0,0.0,0.0
2016-09-06 11:00:00,13.7,255.0,7.0,28.7,0.0,0.0,0.0,0.0
2016-09-06 12:00:00,6.9,255.0,7.0,28.7,6.515000000000001,0.0,0.0,0.0
2016-09-06 13:00:00,7.7,280.0,12.0,31.0,0.0,0.0,0.0,0.0
2016-09-06 14:00:00,7.7,280.0,12.0,31.0,0.0,3.758333333333334,0.0,0.0
2016-09-06 15:00:00,6.7,280.0,12.0,31.0,0.0,0.0,0.0,0.0
2016-09-06 16:00:00,0.0,285.0,13.0,28.9,0.0,0.0,0.0,0.0
2016-09-06 17:00:00,0.0,285.0,13.0,28.9,0.0,0.0,0.0,0.0
2016-09-06 18:00:00,9.4,285.0,13.0,28.9,0.0,0.0,0.0,0.0
2016-09-06 19:00:00,8.5,290.0,11.0,26.8,0.0,0.0,0.0,0.0
2016-09-06 20:00:00,13.5,290.0,11.0,26.8,0.0,0.0,0.0,0.0
2016-09-06 21:00:00,12.3,290.0,11.0,26.8,0.0,0.0,0.0,0.0
2016-09-06 22:00:00,15.8,265.0,10.0,26.0,0.0,0.0,0.0,0.0
2016-09-06 23:00:00,10.1,265.0,10.0,26.0,0.0,0.0,0.0,0.0
2016-09-07 00:00:00,8.1,265.0,10.0,26.0,0.0,0.0,0.0,0.0
2016-09-07 01:00:00,9.3,260.0,11.0,25.2,0.0,0.0,0.0,0.0
2016-09-07 02:00:00,0.0,260.0,11.0,25.2,0.0,0.88,0.0,0.0
2016-09-07 03:00:00,0.0,260.0,11.0,25.2,0.0,0.0,0.0,0.0
2016-09-07 04:00:00,14.0,260.0,12.0,24.7,0.0,0.0,0.0,0.0
2016-09-07 05:00:00,14.1,260.0,12.0,24.7,0.0,0.0,0.0,0.0
2016-09-07 06:00:00,14.1,260.0,12.0,24.7,0.0,0.0,0.0,0.0
2016-09-07 07:00:00,13.9,245.0,19.0,25.4,0.0,0.0,0.0,0.0
2016-09-07 08:00:00,0.0,245.0,19.0,25.4,0.0,0.0,0.0,0.0
2016-09-07 09:00:00,0.0,245.0,19.0,25.4,0.0,0.0,0.0,0.0
2016-09-07 10:00:00,0.0,235.0,21.0,29.6,0.0,0.0,0.0,0.0
2016-09-07 11:00:00,0.0,235.0,21.0,29.6,0.0,0.0,0.0,0.0
2016-09-07 12:00:00,0.0,235.0,21.0,29.6,0.0,0.0,0.0,0.0
2016-09-07 13:00:00,0.0,225.0,19.0,30.6,0.0,0.0,0.0,0.0
2016-09-07 14:00:00,0.0,225.0,19.0,30.6,2.93,9.624,4.2975,0.0
2016-09-07 15:00:00,0.0,225.0,19.0,30.6,0.0,0.0,0.0,0.0
2016-09-07 16:00:00,0.0,225.0,20.0,31.7,0.0,0.0,0.0,0.0
2016-09-07 17:00:00,0.0,225.0,20.0,31.7,0.0,0.0,0.0,0.0
2016-09-07 18:00:00,16.1,225.0,20.0,31.7,0.0,0.0,0.0,0.0
2016-09-07 19:00:00,17.3,210.0,19.0,27.4,0.0,0.0,0.0,0.0
2016-09-07 20:00:00,16.3,210.0,19.0,27.4,0.0,0.0,0.0,0.0
2016-09-07 21:00:00,16.6,210.0,19.0,27.4,0.0,0.0,0.0,0.0
2016-09-07 22:00:00,14.1,190.0,21.0,25.9,0.0,0.0,0.0,0.0
2016-09-07 23:00:00,15.2,190.0,21.0,25.9,0.0,0.0,0.0,0.0
2016-09-08 00:00:00,0.0,190.0,21.0,25.9,0.0,0.0,0.0,0.0
2016-09-08 01:00:00,22.8,195.0,27.0,25.2,0.0,0.0,0.0,0.0
2016-09-08 02:00:00,25.4,195.0,27.0,25.2,0.0,1.22,0.0,0.0
2016-09-08 03:00:00,25.9,195.0,27.0,25.2,0.0,0.0,0.0,0.0
2016-09-08 04:00:00,27.1,210.0,26.0,24.9,0.0,0.0,0.0,0.0
2016-09-08 05:00:00,0.0,210.0,26.0,24.9,0.0,0.0,0.0,0.0
2016-09-08 06:00:00,0.0,210.0,26.0,24.9,0.0,0.0,0.0,0.0
2016-09-08 07:00:00,0.0,215.0,27.0,25.4,0.0,0.0,0.0,0.0
2016-09-08 08:00:00,0.0,215.0,27.0,25.4,0.0,0.0,0.0,0.0
2016-09-08 09:00:00,0.0,215.0,27.0,25.4,0.0,0.0,0.0,0.0
2016-09-08 10:00:00,0.0,215.0,22.0,29.2,0.0,0.0,0.0,0.0
2016-09-08 11:00:00,0.0,215.0,22.0,29.2,0.0,0.0,0.0,0.0
2016-09-08 12:00:00,0.0,215.0,22.0,29.2,0.0,0.0,0.0,0.0
2016-09-08 13:00:00,0.0,190.0,15.0,31.5,0.0,1.53,3.705384615384615,0.0
2016-09-08 14:00:00,0.0,190.0,15.0,31.5,0.0,0.0,0.0,0.0
2016-09-08 15:00:00,0.0,190.0,15.0,31.5,0.0,0.0,0.0,0.0
2016-09-08 16:00:00,0.0,190.0,17.0,31.9,0.0,0.0,0.0,0.0
2016-09-08 17:00:00,0.0,190.0,17.0,31.9,0.0,0.0,0.0,0.0
2016-09-08 18:00:00,19.1,190.0,17.0,31.9,0.0,0.0,0.0,0.0
2016-09-08 19:00:00,19.5,195.0,19.0,28.1,0.0,0.0,0.0,0.0
2016-09-08 20:00:00,21.9,195.0,19.0,28.1,0.0,0.0,0.0,0.0
2016-09-08 21:00:00,23.2,195.0,19.0,28.1,0.0,0.0,0.0,0.0
2016-09-08 22:00:00,15.5,210.0,22.0,26.5,0.0,0.0,0.0,0.0
2016-09-08 23:00:00,14.3,210.0,22.0,26.5,0.0,0.0,0.0,0.0
2016-09-09 00:00:00,13.4,210.0,22.0,26.5,0.0,0.0,0.0,0.0
2016-09-09 01:00:00,0.0,230.0,22.0,25.6,0.0,0.0,0.0,0.0
2016-09-09 02:00:00,0.0,230.0,22.0,25.6,0.0,0.0,0.98,0.0
2016-09-09 03:00:00,0.0,230.0,22.0,25.6,0.0,0.0,0.0,0.0
2016-09-09 04:00:00,0.0,240.0,21.0,24.9,0.0,0.0,0.0,0.0
2016-09-09 05:00:00,0.0,240.0,21.0,24.9,0.0,0.0,0.0,0.0
2016-09-09 06:00:00,0.0,240.0,21.0,24.9,0.0,0.0,0.0,0.0
2016-09-09 07:00:00,0.0,255.0,19.0,25.8,0.0,0.0,0.0,0.0
2016-09-09 08:00:00,0.0,255.0,19.0,25.8,0.0,0.0,0.0,0.0
2016-09-09 09:00:00,0.0,255.0,19.0,25.8,0.0,0.0,0.0,0.0
2016-09-09 10:00:00,0.0,260.0,15.0,30.0,0.0,0.0,0.0,0.0
2016-09-09 11:00:00,0.0,260.0,15.0,30.0,0.0,0.0,0.0,0.0
2016-09-09 12:00:00,0.0,260.0,15.0,30.0,0.0,0.0,0.0,0.0
2016-09-09 13:00:00,0.0,235.0,14.0,32.3,3.5075000000000003,0.0,3.3559999999999994,3.71
