,PM2.5,WindDir,Wind Speed(km/h),Temp(C),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2018-03-31 01:00:00,42.5,20.0,13.0,26.4,1.0242424242424242,1.6079432624113479,2.058899082568807,2.83625
2018-03-31 02:00:00,49.4,20.0,13.0,26.4,0.0,0.0,0.0,0.0
2018-03-31 03:00:00,49.4,20.0,13.0,26.4,0.0,1.1350691244239624,2.533333333333333,0.0
2018-03-31 04:00:00,52.4,35.0,13.0,26.1,0.0,0.0,0.0,0.0
2018-03-31 05:00:00,32.6,35.0,13.0,26.1,0.0,0.0,0.0,0.0
2018-03-31 06:00:00,32.2,35.0,13.0,26.1,0.0,0.0,0.0,0.0
2018-03-31 07:00:00,37.6,70.0,7.0,26.4,0.0,0.0,0.0,0.0
2018-03-31 08:00:00,45.1,70.0,7.0,26.4,0.0,0.0,0.0,0.0
2018-03-31 09:00:00,38.4,70.0,7.0,26.4,0.0,0.0,0.0,0.0
2018-03-31 10:00:00,48.4,80.0,12.0,30.7,0.0,0.0,0.0,0.0
2018-03-31 11:00:00,42.5,80.0,12.0,30.7,0.0,0.0,0.0,0.0
2018-03-31 12:00:00,44.3,80.0,12.0,30.7,8.72764705882353,38.1672857142857,7.871153846153844,16.506316916488217
2018-03-31 13:00:00,40.9,80.0,13.0,33.5,0.0,0.0,0.0,0.0
2018-03-31 14:00:00,41.7,80.0,13.0,33.5,8.722,15.984323168993988,7.478020304568526,9.276666666666669
2018-03-31 15:00:00,42.5,80.0,13.0,33.5,0.0,0.0,0.0,0.0
2018-03-31 16:00:00,47.1,65.0,13.0,34.6,0.0,0.0,0.0,0.0
2018-03-31 17:00:00,46.7,65.0,13.0,34.6,0.0,0.0,0.0,0.0
2018-03-31 18:00:00,53.9,65.0,13.0,34.6,0.0,0.0,0.0,0.0
2018-03-31 19:00:00,47.2,65.0,15.0,30.9,0.0,0.0,0.0,0.0
2018-03-31 20:00:00,42.4,65.0,15.0,30.9,0.0,0.0,0.0,0.0
2018-03-31 21:00:00,42.4,65.0,15.0,30.9,0.0,0.0,0.0,0.0
2018-03-31 22:00:00,42.8,45.0,15.0,29.4,0.0,0.0,0.0,0.0
2018-03-31 23:00:00,42.8,45.0,15.0,29.4,0.0,0.0,0.0,0.0
2018-04-01 00:00:00,40.2,45.0,15.0,29.4,0.0,0.0,0.0,0.0
2018-04-01 01:00:00,40.5,65.0,9.0,27.4,1.6164705882352934,0.0,1.3642857142857143,3.044375
2018-04-01 02:00:00,40.2,65.0,9.0,27.4,0.0,1.2068641114982566,1.0272972972972974,0.0
2018-04-01 03:00:00,39.6,65.0,9.0,27.4,0.0,0.0,0.0,0.0
2018-04-01 04:00:00,35.9,45.0,11.0,25.6,0.0,0.0,0.0,0.0
2018-04-01 05:00:00,36.2,45.0,11.0,25.6,0.0,0.0,0.0,0.0
2018-04-01 06:00:00,33.5,45.0,11.0,25.6,0.0,0.0,0.0,0.0
2018-04-01 07:00:00,30.9,55.0,10.0,26.0,0.0,0.0,0.0,0.0
2018-04-01 08:00:00,30.8,55.0,10.0,26.0,0.0,0.0,0.0,0.0
2018-04-01 09:00:00,25.7,55.0,10.0,26.0,0.0,0.0,0.0,0.0
2018-04-01 10:00:00,26.1,65.0,12.0,30.8,0.0,0.0,0.0,0.0
2018-04-01 11:00:00,37.6,65.0,12.0,30.8,0.0,0.0,0.0,0.0
2018-04-01 12:00:00,30.7,65.0,12.0,30.8,7.032857142857144,0.0,0.0,32.489760956175324
2018-04-01 13:00:00,30.6,70.0,13.0,33.2,7.004754098360656,9.97045437116563,5.939781021897812,17.643526119402992
2018-04-01 14:00:00,30.7,70.0,13.0,33.2,0.0,0.0,0.0,0.0
2018-04-01 15:00:00,30.2,70.0,13.0,33.2,0.0,0.0,0.0,0.0
2018-04-01 16:00:00,40.7,65.0,11.0,34.3,0.0,0.0,0.0,0.0
2018-04-01 17:00:00,34.123529411764714,65.0,11.0,34.3,0.0,0.0,0.0,0.0
2018-04-01 18:00:00,34.123529411764714,65.0,11.0,34.3,0.0,0.0,0.0,0.0
2018-04-01 19:00:00,34.123529411764714,50.0,13.0,31.4,0.0,0.0,0.0,0.0
2018-04-01 20:00:00,34.123529411764714,50.0,13.0,31.4,0.0,0.0,0.0,0.0
2018-04-01 21:00:00,34.123529411764714,50.0,13.0,31.4,0.0,0.0,0.0,0.0
2018-04-01 22:00:00,34.123529411764714,60.0,14.0,30.1,0.0,0.0,0.0,0.0
2018-04-01 23:00:00,34.123529411764714,60.0,14.0,30.1,0.0,0.0,0.0,0.0
2018-04-02 00:00:00,49.01818181818182,60.0,14.0,30.1,0.9537804878048777,0.0,1.4360000000000002,1.1988235294117646
2018-04-02 01:00:00,55.2,60.0,8.0,28.1,0.0,0.0,0.0,0.0
2018-04-02 02:00:00,49.4,60.0,8.0,28.1,1.2299999999999998,1.1611260504201686,1.035,0.9283333333333333
2018-04-02 03:00:00,43.4,60.0,8.0,28.1,0.0,0.0,0.0,0.0
2018-04-02 04:00:00,49.4,30.0,9.0,26.3,0.0,0.0,0.0,0.0
2018-04-02 05:00:00,46.6,30.0,9.0,26.3,0.0,0.0,0.0,0.0
2018-04-02 06:00:00,38.3,30.0,9.0,26.3,0.0,0.0,0.0,0.0
2018-04-02 07:00:00,36.4,25.0,16.0,26.0,0.0,0.0,0.0,0.0
2018-04-02 08:00:00,39.8,25.0,16.0,26.0,0.0,0.0,0.0,0.0
2018-04-02 09:00:00,36.4,25.0,16.0,26.0,0.0,0.0,0.0,0.0
2018-04-02 10:00:00,49.01818181818182,35.0,14.0,31.4,0.0,0.0,0.0,0.0
2018-04-02 11:00:00,36.2,35.0,14.0,31.4,0.0,0.0,0.0,0.0
2018-04-02 12:00:00,33.4,35.0,14.0,31.4,0.0,0.0,0.0,0.0
2018-04-02 13:00:00,43.4,65.0,10.0,34.6,9.737070422535211,12.299996686547383,5.063037190082642,19.913990470518154
2018-04-02 14:00:00,40.9,65.0,10.0,34.6,0.0,0.0,0.0,0.0
2018-04-02 15:00:00,56.0,65.0,10.0,34.6,0.0,0.0,0.0,0.0
2018-04-02 16:00:00,56.6,55.0,8.0,35.6,0.0,0.0,0.0,0.0
2018-04-02 17:00:00,63.6,55.0,8.0,35.6,0.0,0.0,0.0,0.0
2018-04-02 18:00:00,60.2,55.0,8.0,35.6,0.0,0.0,0.0,0.0
2018-04-02 19:00:00,58.4,85.0,9.0,32.1,0.0,0.0,0.0,0.0
2018-04-02 20:00:00,55.9,85.0,9.0,32.1,0.0,0.0,0.0,0.0
2018-04-02 21:00:00,55.5,85.0,9.0,32.1,0.0,0.0,0.0,0.0
2018-04-02 22:00:00,59.6,115.0,4.0,30.2,0.0,0.0,0.0,0.0
2018-04-02 23:00:00,63.8,115.0,4.0,30.2,0.0,0.0,0.0,0.0
2018-04-03 00:00:00,63.8,115.0,4.0,30.2,1.8760000000000001,0.0,0.0,0.0
2018-04-03 01:00:00,63.4,20.0,5.0,28.4,0.0,0.0,0.0,0.0
2018-04-03 02:00:00,71.6,20.0,5.0,28.4,1.0325352112676052,1.0767608695652162,0.9766935483870967,1.2500000000000002
2018-04-03 03:00:00,64.4,20.0,5.0,28.4,0.0,0.0,0.0,0.0
2018-04-03 04:00:00,64.4,10.0,8.0,27.8,0.0,0.0,0.0,0.0
2018-04-03 05:00:00,64.4,10.0,8.0,27.8,0.0,0.0,0.0,0.0
2018-04-03 06:00:00,62.3,10.0,8.0,27.8,0.0,0.0,0.0,0.0
2018-04-03 07:00:00,51.3,20.0,5.0,28.1,0.0,0.0,0.0,0.0
2018-04-03 08:00:00,46.8,20.0,5.0,28.1,0.0,0.0,0.0,0.0
2018-04-03 09:00:00,46.7,20.0,5.0,28.1,0.0,0.0,0.0,0.0
2018-04-03 10:00:00,44.9,55.0,3.0,32.5,0.0,0.0,0.0,0.0
2018-04-03 11:00:00,44.8,55.0,3.0,32.5,0.0,0.0,0.0,0.0
2018-04-03 12:00:00,44.1,55.0,3.0,32.5,0.0,0.0,0.0,0.0
2018-04-03 13:00:00,44.7,90.0,6.0,35.7,8.027804878048784,22.741625766871167,7.520960187353632,20.260798035604637
2018-04-03 14:00:00,44.4,90.0,6.0,35.7,0.0,19.87153846153846,0.0,0.0
2018-04-03 15:00:00,67.3,90.0,6.0,35.7,0.0,0.0,0.0,0.0
2018-04-03 16:00:00,70.2,95.0,6.0,36.2,0.0,0.0,0.0,0.0
2018-04-03 17:00:00,65.5,95.0,6.0,36.2,0.0,0.0,0.0,0.0
2018-04-03 18:00:00,59.85217391304349,95.0,6.0,36.2,0.0,0.0,0.0,0.0
2018-04-03 19:00:00,64.8,135.0,10.0,33.4,0.0,0.0,0.0,0.0
2018-04-03 20:00:00,65.8,135.0,10.0,33.4,0.0,0.0,0.0,0.0
2018-04-03 21:00:00,65.4,135.0,10.0,33.4,0.0,0.0,0.0,0.0
2018-04-03 22:00:00,74.9,140.0,11.0,31.9,0.0,0.0,0.0,0.0
2018-04-03 23:00:00,80.7,140.0,11.0,31.9,0.0,0.0,0.0,0.0
2018-04-04 00:00:00,75.1,140.0,11.0,31.9,0.0,0.0,0.0,0.0
2018-04-04 01:00:00,75.1,200.0,9.0,29.8,1.930409836065574,1.2398148148148143,1.4049145299145303,1.5842528735632186
2018-04-04 02:00:00,82.1,200.0,9.0,29.8,0.0,0.0,0.0,0.0
2018-04-04 03:00:00,82.0,200.0,9.0,29.8,0.0,0.0,0.0,0.0
2018-04-04 04:00:00,81.7,145.0,16.0,28.6,0.0,0.0,0.0,0.0
2018-04-04 05:00:00,73.4,145.0,16.0,28.6,0.0,0.0,0.0,0.0
2018-04-04 06:00:00,70.4,145.0,16.0,28.6,0.0,0.0,0.0,0.0
2018-04-04 07:00:00,63.2,140.0,18.0,28.4,0.0,0.0,0.0,0.0
2018-04-04 08:00:00,58.1,140.0,18.0,28.4,0.0,0.0,0.0,0.0
2018-04-04 09:00:00,54.0,140.0,18.0,28.4,0.0,0.0,0.0,0.0
2018-04-04 10:00:00,54.2,150.0,15.0,33.6,0.0,0.0,0.0,0.0
2018-04-04 11:00:00,52.1,150.0,15.0,33.6,0.0,0.0,0.0,0.0
2018-04-04 12:00:00,52.6,150.0,15.0,33.6,8.527227722772277,17.38838435374151,4.895067873303168,27.295902004454334
2018-04-04 13:00:00,52.6,145.0,11.0,35.8,0.0,15.906656249999992,0.0,0.0
2018-04-04 14:00:00,52.6,145.0,11.0,35.8,0.0,15.756023936170216,0.0,0.0
2018-04-04 15:00:00,62.4,145.0,11.0,35.8,0.0,0.0,0.0,0.0
2018-04-04 16:00:00,78.1,160.0,12.0,35.2,0.0,0.0,0.0,0.0
2018-04-04 17:00:00,78.8,160.0,12.0,35.2,0.0,0.0,0.0,0.0
2018-04-04 18:00:00,64.2,160.0,12.0,35.2,0.0,0.0,0.0,0.0
2018-04-04 19:00:00,59.5,150.0,12.0,33.2,0.0,0.0,0.0,0.0
2018-04-04 20:00:00,56.4,150.0,12.0,33.2,0.0,0.0,0.0,0.0
2018-04-04 21:00:00,56.5,150.0,12.0,33.2,0.0,0.0,0.0,0.0
2018-04-04 22:00:00,52.7,160.0,14.0,31.8,0.0,0.0,0.0,0.0
2018-04-04 23:00:00,67.2,160.0,14.0,31.8,0.0,0.0,0.0,0.0
2018-04-05 00:00:00,67.3,160.0,14.0,31.8,0.0,0.0,0.0,0.0
2018-04-05 01:00:00,58.4,155.0,12.0,29.9,1.2055900621118012,1.7126086956521736,1.4414285714285717,1.4313725490196079
2018-04-05 02:00:00,58.8,155.0,12.0,29.9,0.0,0.0,0.0,0.0
2018-04-05 03:00:00,58.6,155.0,12.0,29.9,0.0,1.2318421052631578,0.0,0.0
2018-04-05 04:00:00,54.3,160.0,12.0,28.5,0.0,0.0,0.0,0.0
2018-04-05 05:00:00,47.1,160.0,12.0,28.5,0.0,0.0,0.0,0.0
2018-04-05 06:00:00,48.4,160.0,12.0,28.5,0.0,0.0,0.0,0.0
2018-04-05 07:00:00,47.6,190.0,7.0,29.0,0.0,0.0,0.0,0.0
2018-04-05 08:00:00,52.3,190.0,7.0,29.0,0.0,0.0,0.0,0.0
2018-04-05 09:00:00,55.6,190.0,7.0,29.0,0.0,0.0,0.0,0.0
2018-04-05 10:00:00,57.1,205.0,8.0,34.1,0.0,0.0,0.0,0.0
2018-04-05 11:00:00,63.2,205.0,8.0,34.1,0.0,0.0,0.0,0.0
2018-04-05 12:00:00,51.5,205.0,8.0,34.1,7.154368932038837,33.25523999999999,5.275,22.484317897371735
2018-04-05 13:00:00,60.3,225.0,7.0,37.0,0.0,0.0,0.0,0.0
2018-04-05 14:00:00,61.1,225.0,7.0,37.0,10.1375,14.978196988197015,8.135573770491803,12.09225352112676
2018-04-05 15:00:00,74.9,225.0,7.0,37.0,0.0,0.0,0.0,0.0
2018-04-05 16:00:00,73.3,210.0,7.0,36.9,0.0,0.0,0.0,0.0
2018-04-05 17:00:00,58.5,210.0,7.0,36.9,0.0,0.0,0.0,0.0
2018-04-05 18:00:00,57.6,210.0,7.0,36.9,0.0,0.0,0.0,0.0
2018-04-05 19:00:00,40.9,195.0,11.0,34.4,0.0,0.0,0.0,0.0
2018-04-05 20:00:00,41.0,195.0,11.0,34.4,0.0,0.0,0.0,0.0
2018-04-05 21:00:00,40.3,195.0,11.0,34.4,0.0,0.0,0.0,0.0
2018-04-05 22:00:00,46.3,195.0,16.0,32.6,0.0,0.0,0.0,0.0
2018-04-05 23:00:00,46.4,195.0,16.0,32.6,0.0,0.0,0.0,0.0
2018-04-06 00:00:00,41.7,195.0,16.0,32.6,0.0,0.0,0.0,0.0
2018-04-06 01:00:00,43.3,205.0,14.0,31.2,1.6587272727272728,1.964,1.4627586206896555,1.4095238095238098
2018-04-06 02:00:00,42.4,205.0,14.0,31.2,0.0,1.1117894736842098,1.9413333333333331,0.0
2018-04-06 03:00:00,42.4,205.0,14.0,31.2,0.0,0.0,0.0,0.0
2018-04-06 04:00:00,42.7,255.0,8.0,30.5,0.0,0.0,0.0,0.0
2018-04-06 05:00:00,51.4,255.0,8.0,30.5,0.0,0.0,0.0,0.0
2018-04-06 06:00:00,52.0,255.0,8.0,30.5,0.0,0.0,0.0,0.0
2018-04-06 07:00:00,52.6,285.0,6.0,29.9,0.0,0.0,0.0,0.0
2018-04-06 08:00:00,52.6,285.0,6.0,29.9,0.0,0.0,0.0,0.0
2018-04-06 09:00:00,50.7,285.0,6.0,29.9,0.0,0.0,0.0,0.0
2018-04-06 10:00:00,41.7,310.0,6.0,34.1,0.0,0.0,0.0,0.0
2018-04-06 11:00:00,41.5,310.0,6.0,34.1,0.0,0.0,0.0,0.0
2018-04-06 12:00:00,42.7,310.0,6.0,34.1,13.863636363636363,0.0,4.26,28.08951086956522
2018-04-06 13:00:00,43.1,355.0,7.0,35.7,11.008999999999995,12.579687499999999,4.31736842105263,5.22
2018-04-06 14:00:00,54.1,355.0,7.0,35.7,0.0,18.872799875699183,6.1458757062146905,18.094683195592296
2018-04-06 15:00:00,37.2,355.0,7.0,35.7,0.0,0.0,0.0,0.0
2018-04-06 16:00:00,37.5,55.0,7.0,35.6,0.0,0.0,0.0,0.0
2018-04-06 17:00:00,33.3,55.0,7.0,35.6,0.0,0.0,0.0,0.0
2018-04-06 18:00:00,29.3,55.0,7.0,35.6,0.0,0.0,0.0,0.0
2018-04-06 19:00:00,39.2,95.0,12.0,33.0,0.0,0.0,0.0,0.0
2018-04-06 20:00:00,23.0,95.0,12.0,33.0,0.0,0.0,0.0,0.0
2018-04-06 21:00:00,18.9,95.0,12.0,33.0,0.0,0.0,0.0,0.0
2018-04-06 22:00:00,18.4,95.0,33.0,26.9,0.0,0.0,0.0,0.0
2018-04-06 23:00:00,18.4,95.0,33.0,26.9,0.0,0.0,0.0,0.0
2018-04-07 00:00:00,18.8,95.0,33.0,26.9,1.32390243902439,0.0,0.0,2.7899999999999996
2018-04-07 01:00:00,18.1,90.0,48.0,23.3,0.0,0.0,0.0,0.0
2018-04-07 02:00:00,11.7,90.0,48.0,23.3,0.0,1.2612455516014232,1.5355882352941177,0.0
2018-04-07 03:00:00,13.9,90.0,48.0,23.3,0.0,0.0,0.0,0.0
2018-04-07 04:00:00,13.6,80.0,58.0,21.3,0.0,0.0,0.0,0.0
2018-04-07 05:00:00,15.2,80.0,58.0,21.3,0.0,0.0,0.0,0.0
2018-04-07 06:00:00,14.9,80.0,58.0,21.3,0.0,0.0,0.0,0.0
2018-04-07 07:00:00,17.3,80.0,54.0,21.3,0.0,0.0,0.0,0.0
2018-04-07 08:00:00,15.7,80.0,54.0,21.3,0.0,0.0,0.0,0.0
2018-04-07 09:00:00,16.5,80.0,54.0,21.3,0.0,0.0,0.0,0.0
2018-04-07 10:00:00,23.3,75.0,54.0,22.1,0.0,0.0,0.0,0.0
2018-04-07 11:00:00,20.8,75.0,54.0,22.1,0.0,0.0,0.0,0.0
2018-04-07 12:00:00,18.7,75.0,54.0,22.1,0.0,0.0,0.0,0.0
2018-04-07 13:00:00,23.7,80.0,40.0,24.9,11.686095238095234,17.358946594806433,5.3396244131455415,12.859411764705882
2018-04-07 14:00:00,26.6,80.0,40.0,24.9,0.0,0.0,0.0,0.0
2018-04-07 15:00:00,27.1,80.0,40.0,24.9,0.0,0.0,0.0,0.0
2018-04-07 16:00:00,28.2,85.0,43.0,24.2,0.0,0.0,0.0,0.0
2018-04-07 17:00:00,31.3,85.0,43.0,24.2,0.0,0.0,0.0,0.0
2018-04-07 18:00:00,31.3,85.0,43.0,24.2,0.0,0.0,0.0,0.0
2018-04-07 19:00:00,35.0,75.0,46.0,23.0,0.0,0.0,0.0,0.0
2018-04-07 20:00:00,27.3,75.0,46.0,23.0,0.0,0.0,0.0,0.0
2018-04-07 21:00:00,27.9,75.0,46.0,23.0,0.0,0.0,0.0,0.0
2018-04-07 22:00:00,27.8,80.0,46.0,21.7,0.0,0.0,0.0,0.0
2018-04-07 23:00:00,31.4,80.0,46.0,21.7,0.0,0.0,0.0,0.0
2018-04-08 00:00:00,31.8,80.0,46.0,21.7,2.038863636363636,0.0,0.0,1.8228571428571427
2018-04-08 01:00:00,34.1,55.0,42.0,19.7,0.0,0.0,0.0,0.0
2018-04-08 02:00:00,34.6,55.0,42.0,19.7,1.2234722222222227,1.2127467811158805,0.9958181818181817,1.3505555555555555
2018-04-08 03:00:00,33.7,55.0,42.0,19.7,0.0,0.0,0.0,0.0
2018-04-08 04:00:00,33.3,60.0,32.0,19.0,0.0,0.0,0.0,0.0
2018-04-08 05:00:00,37.6,60.0,32.0,19.0,0.0,0.0,0.0,0.0
2018-04-08 06:00:00,32.8,60.0,32.0,19.0,0.0,0.0,0.0,0.0
2018-04-08 07:00:00,30.9,65.0,26.0,19.5,0.0,0.0,0.0,0.0
2018-04-08 08:00:00,23.5,65.0,26.0,19.5,0.0,0.0,0.0,0.0
2018-04-08 09:00:00,23.3,65.0,26.0,19.5,0.0,0.0,0.0,0.0
2018-04-08 10:00:00,26.8,55.0,23.0,24.8,0.0,0.0,0.0,0.0
2018-04-08 11:00:00,27.0,55.0,23.0,24.8,0.0,0.0,0.0,0.0
2018-04-08 12:00:00,26.0,55.0,23.0,24.8,0.0,0.0,0.0,0.0
2018-04-08 13:00:00,26.2,55.0,16.0,28.0,8.276380165289256,13.5412101910828,4.547836879432628,13.425703275529862
2018-04-08 14:00:00,26.5,55.0,16.0,28.0,0.0,0.0,0.0,0.0
2018-04-08 15:00:00,27.1,55.0,16.0,28.0,0.0,0.0,0.0,0.0
2018-04-08 16:00:00,43.7,45.0,14.0,30.3,0.0,0.0,0.0,0.0
2018-04-08 17:00:00,33.91363636363636,45.0,14.0,30.3,0.0,0.0,0.0,0.0
2018-04-08 18:00:00,33.91363636363636,45.0,14.0,30.3,0.0,0.0,0.0,0.0
2018-04-08 19:00:00,48.6,45.0,12.0,26.5,0.0,0.0,0.0,0.0
2018-04-08 20:00:00,48.4,45.0,12.0,26.5,0.0,0.0,0.0,0.0
2018-04-08 21:00:00,48.3,45.0,12.0,26.5,0.0,0.0,0.0,0.0
2018-04-08 22:00:00,40.6,70.0,12.0,25.4,0.0,0.0,0.0,0.0
2018-04-08 23:00:00,41.3,70.0,12.0,25.4,0.0,0.0,0.0,0.0
2018-04-09 00:00:00,39.7,70.0,12.0,25.4,0.0,0.0,0.0,0.0
2018-04-09 01:00:00,42.6,30.0,13.0,23.1,1.5626666666666664,0.9422335025380707,1.0735999999999997,1.2777272727272728
2018-04-09 02:00:00,40.0,30.0,13.0,23.1,0.0,0.0,0.0,0.0
2018-04-09 03:00:00,39.5,30.0,13.0,23.1,0.0,0.0,0.0,0.0
2018-04-09 04:00:00,42.66086956521738,5.0,14.0,22.4,0.0,0.0,0.0,0.0
2018-04-09 05:00:00,36.7,5.0,14.0,22.4,0.0,0.0,0.0,0.0
2018-04-09 06:00:00,39.7,5.0,14.0,22.4,0.0,0.0,0.0,0.0
2018-04-09 07:00:00,35.6,15.0,16.0,22.6,0.0,0.0,0.0,0.0
2018-04-09 08:00:00,34.5,15.0,16.0,22.6,0.0,0.0,0.0,0.0
2018-04-09 09:00:00,34.2,15.0,16.0,22.6,0.0,0.0,0.0,0.0
2018-04-09 10:00:00,33.5,25.0,14.0,28.0,0.0,0.0,0.0,0.0
2018-04-09 11:00:00,24.4,25.0,14.0,28.0,0.0,0.0,0.0,0.0
2018-04-09 12:00:00,33.9,25.0,14.0,28.0,0.0,0.0,0.0,0.0
2018-04-09 13:00:00,32.3,30.0,10.0,32.5,8.260275689223048,11.522092746730085,5.2264478764478755,19.313108433734943
2018-04-09 14:00:00,33.0,30.0,10.0,32.5,0.0,23.512121212121215,0.0,0.0
2018-04-09 15:00:00,63.5,30.0,10.0,32.5,0.0,0.0,0.0,0.0
2018-04-09 16:00:00,42.7,15.0,5.0,34.2,0.0,0.0,0.0,0.0
2018-04-09 17:00:00,42.7,15.0,5.0,34.2,0.0,0.0,0.0,0.0
2018-04-09 18:00:00,57.4,15.0,5.0,34.2,0.0,0.0,0.0,0.0
2018-04-09 19:00:00,57.3,345.0,5.0,30.4,0.0,0.0,0.0,0.0
2018-04-09 20:00:00,58.8,345.0,5.0,30.4,0.0,0.0,0.0,0.0
2018-04-09 21:00:00,58.4,345.0,5.0,30.4,0.0,0.0,0.0,0.0
2018-04-09 22:00:00,51.5,335.0,7.0,28.9,0.0,0.0,0.0,0.0
2018-04-09 23:00:00,49.3,335.0,7.0,28.9,0.0,0.0,0.0,0.0
2018-04-10 00:00:00,49.5,335.0,7.0,28.9,0.0,0.0,0.0,0.0
2018-04-10 01:00:00,49.7,305.0,6.0,27.3,1.2552554744525544,1.5083928571428575,1.424333333333333,1.3478125000000007
2018-04-10 02:00:00,53.5,305.0,6.0,27.3,0.0,0.0,0.0,0.0
2018-04-10 03:00:00,63.7,305.0,6.0,27.3,0.0,1.08,0.0,0.0
2018-04-10 04:00:00,63.5,275.0,6.0,26.0,0.0,0.0,0.0,0.0
2018-04-10 05:00:00,62.2,275.0,6.0,26.0,0.0,0.0,0.0,0.0
2018-04-10 06:00:00,60.3,275.0,6.0,26.0,0.0,0.0,0.0,0.0
2018-04-10 07:00:00,43.9,280.0,8.0,26.8,0.0,0.0,0.0,0.0
2018-04-10 08:00:00,42.2,280.0,8.0,26.8,0.0,0.0,0.0,0.0
2018-04-10 09:00:00,42.1,280.0,8.0,26.8,0.0,0.0,0.0,0.0
2018-04-10 10:00:00,38.5,265.0,8.0,32.3,0.0,0.0,0.0,0.0
2018-04-10 11:00:00,38.3,265.0,8.0,32.3,0.0,0.0,0.0,0.0
2018-04-10 12:00:00,36.9,265.0,8.0,32.3,8.35022346368715,22.69014778325123,5.616720720720719,22.789193976970708
2018-04-10 13:00:00,41.6,220.0,5.0,35.7,0.0,0.0,0.0,0.0
2018-04-10 14:00:00,42.3,220.0,5.0,35.7,0.0,17.49038105606972,19.84888000000001,22.745783132530107
2018-04-10 15:00:00,43.2,220.0,5.0,35.7,0.0,0.0,0.0,0.0
2018-04-10 16:00:00,52.5,215.0,8.0,36.4,0.0,0.0,0.0,0.0
2018-04-10 17:00:00,63.2,215.0,8.0,36.4,0.0,0.0,0.0,0.0
2018-04-10 18:00:00,62.8,215.0,8.0,36.4,0.0,0.0,0.0,0.0
2018-04-10 19:00:00,62.9,200.0,8.0,33.0,0.0,0.0,0.0,0.0
2018-04-10 20:00:00,61.0,200.0,8.0,33.0,0.0,0.0,0.0,0.0
2018-04-10 21:00:00,57.7,200.0,8.0,33.0,0.0,0.0,0.0,0.0
2018-04-10 22:00:00,57.8,215.0,16.0,31.0,0.0,0.0,0.0,0.0
2018-04-10 23:00:00,55.1,215.0,16.0,31.0,0.0,0.0,0.0,0.0
2018-04-11 00:00:00,56.5,215.0,16.0,31.0,0.0,0.0,0.0,0.0
2018-04-11 01:00:00,59.8,225.0,25.0,29.3,2.1490666666666667,1.7230000000000003,1.7855555555555553,1.4417730496453913
2018-04-11 02:00:00,57.8,225.0,25.0,29.3,0.0,1.694305555555556,2.149230769230769,0.0
2018-04-11 03:00:00,57.0,225.0,25.0,29.3,0.0,0.0,0.0,0.0
2018-04-11 04:00:00,45.1,225.0,19.0,28.3,0.0,0.0,0.0,0.0
2018-04-11 05:00:00,43.7,225.0,19.0,28.3,0.0,0.0,0.0,0.0
2018-04-11 06:00:00,41.6,225.0,19.0,28.3,0.0,0.0,0.0,0.0
2018-04-11 07:00:00,38.0,225.0,21.0,29.4,0.0,0.0,0.0,0.0
2018-04-11 08:00:00,37.8,225.0,21.0,29.4,0.0,0.0,0.0,0.0
2018-04-11 09:00:00,38.2,225.0,21.0,29.4,0.0,0.0,0.0,0.0
2018-04-11 10:00:00,38.3,225.0,14.0,35.2,0.0,0.0,0.0,0.0
2018-04-11 11:00:00,39.9,225.0,14.0,35.2,0.0,0.0,0.0,0.0
2018-04-11 12:00:00,39.2,225.0,14.0,35.2,13.11352941176471,8.18,6.087906976744187,29.363198294243
2018-04-11 13:00:00,39.2,225.0,8.0,38.5,0.0,0.0,0.0,0.0
2018-04-11 14:00:00,39.2,225.0,8.0,38.5,9.407086092715234,15.410727568572797,16.69237785016287,20.452773985589708
2018-04-11 15:00:00,59.7,225.0,8.0,38.5,0.0,0.0,0.0,0.0
2018-04-11 16:00:00,54.8,220.0,11.0,39.1,0.0,0.0,0.0,0.0
2018-04-11 17:00:00,63.9,220.0,11.0,39.1,0.0,0.0,0.0,0.0
2018-04-11 18:00:00,64.0,220.0,11.0,39.1,0.0,0.0,0.0,0.0
2018-04-11 19:00:00,63.7,205.0,10.0,34.9,0.0,0.0,0.0,0.0
2018-04-11 20:00:00,52.8,205.0,10.0,34.9,0.0,0.0,0.0,0.0
2018-04-11 21:00:00,48.2,205.0,10.0,34.9,0.0,0.0,0.0,0.0
2018-04-11 22:00:00,45.2,210.0,16.0,33.1,0.0,0.0,0.0,0.0
2018-04-11 23:00:00,53.5,210.0,16.0,33.1,0.0,0.0,0.0,0.0
2018-04-12 00:00:00,53.4,210.0,16.0,33.1,2.3170175438596496,1.436,1.8504444444444448,1.9550704225352105
2018-04-12 01:00:00,55.4,215.0,31.0,31.2,0.0,0.0,0.0,0.0
2018-04-12 02:00:00,56.7,215.0,31.0,31.2,0.0,1.6292775665399237,1.5152653061224495,6.741
2018-04-12 03:00:00,58.0,215.0,31.0,31.2,0.0,0.0,0.0,0.0
2018-04-12 04:00:00,57.6,210.0,27.0,30.3,0.0,0.0,0.0,0.0
2018-04-12 05:00:00,55.9,210.0,27.0,30.3,0.0,0.0,0.0,0.0
2018-04-12 06:00:00,49.2,210.0,27.0,30.3,0.0,0.0,0.0,0.0
2018-04-12 07:00:00,49.0,215.0,25.0,30.6,0.0,0.0,0.0,0.0
