,PM2.5,WindDir,Wind Speed(km/h),Temp(C)
2018-01-03 08:00:00,15.5,85.0,23.0,19.4
2018-01-03 09:00:00,19.8,85.0,23.0,19.4
2018-01-03 10:00:00,17.5,90.0,27.0,25.6
2018-01-03 11:00:00,19.1,90.0,27.0,25.6
2018-01-03 12:00:00,19.5,90.0,27.0,25.6
2018-01-03 13:00:00,19.7,75.0,20.0,29.6
2018-01-03 14:00:00,20.5,75.0,20.0,29.6
2018-01-03 15:00:00,23.40869565217392,75.0,20.0,29.6
2018-01-03 16:00:00,35.3,75.0,17.0,30.5
2018-01-03 17:00:00,29.4,75.0,17.0,30.5
2018-01-03 18:00:00,28.8,75.0,17.0,30.5
2018-01-03 19:00:00,26.9,80.0,19.0,26.3
2018-01-03 20:00:00,26.8,80.0,19.0,26.3
2018-01-03 21:00:00,23.1,80.0,19.0,26.3
2018-01-03 22:00:00,21.3,65.0,13.0,24.1
2018-01-03 23:00:00,20.1,65.0,13.0,24.1
2018-01-04 00:00:00,20.3,65.0,13.0,24.1
2018-01-04 01:00:00,23.9,50.0,10.0,21.9
2018-01-04 02:00:00,27.8,50.0,10.0,21.9
2018-01-04 03:00:00,30.5,50.0,10.0,21.9
2018-01-04 04:00:00,19.5,45.0,12.0,20.8
2018-01-04 05:00:00,15.0,45.0,12.0,20.8
2018-01-04 06:00:00,15.9,45.0,12.0,20.8
2018-01-04 07:00:00,15.1,65.0,14.0,20.5
2018-01-04 08:00:00,17.6,65.0,14.0,20.5
2018-01-04 09:00:00,21.3,65.0,14.0,20.5
2018-01-04 10:00:00,18.2,75.0,14.0,26.3
2018-01-04 11:00:00,15.9,75.0,14.0,26.3
2018-01-04 12:00:00,17.0,75.0,14.0,26.3
2018-01-04 13:00:00,60.8,70.0,13.0,30.0
2018-01-04 14:00:00,63.0,70.0,13.0,30.0
2018-01-04 15:00:00,27.88636363636364,70.0,13.0,30.0
2018-01-04 16:00:00,27.88636363636364,60.0,11.0,31.1
2018-01-04 17:00:00,26.2,60.0,11.0,31.1
2018-01-04 18:00:00,29.1,60.0,11.0,31.1
2018-01-04 19:00:00,33.5,75.0,13.0,27.0
2018-01-04 20:00:00,30.6,75.0,13.0,27.0
2018-01-04 21:00:00,32.5,75.0,13.0,27.0
2018-01-04 22:00:00,37.7,90.0,14.0,25.2
2018-01-04 23:00:00,42.1,90.0,14.0,25.2
2018-01-05 00:00:00,39.8,90.0,14.0,25.2
2018-01-05 01:00:00,36.0,80.0,8.0,23.8
2018-01-05 02:00:00,36.6,80.0,8.0,23.8
2018-01-05 03:00:00,40.1,80.0,8.0,23.8
2018-01-05 04:00:00,24.3,30.0,9.0,22.3
2018-01-05 05:00:00,18.8,30.0,9.0,22.3
2018-01-05 06:00:00,21.3,30.0,9.0,22.3
2018-01-05 07:00:00,25.4,55.0,10.0,22.1
2018-01-05 08:00:00,22.8,55.0,10.0,22.1
2018-01-05 09:00:00,26.1,55.0,10.0,22.1
2018-01-05 10:00:00,31.4,70.0,13.0,27.9
2018-01-05 11:00:00,28.9,70.0,13.0,27.9
2018-01-05 12:00:00,33.7,70.0,13.0,27.9
2018-01-05 13:00:00,28.9,75.0,12.0,31.7
2018-01-05 14:00:00,50.0,75.0,12.0,31.7
2018-01-05 15:00:00,59.0,75.0,12.0,31.7
2018-01-05 16:00:00,46.1,80.0,10.0,32.7
2018-01-05 17:00:00,46.0,80.0,10.0,32.7
2018-01-05 18:00:00,42.9,80.0,10.0,32.7
2018-01-05 19:00:00,37.9,90.0,13.0,28.3
2018-01-05 20:00:00,43.2,90.0,13.0,28.3
2018-01-05 21:00:00,42.2,90.0,13.0,28.3
2018-01-05 22:00:00,42.1,110.0,13.0,26.5
2018-01-05 23:00:00,42.3,110.0,13.0,26.5
2018-01-06 00:00:00,34.79090909090909,110.0,13.0,26.5
2018-01-06 01:00:00,24.4,155.0,13.0,25.0
2018-01-06 02:00:00,21.3,155.0,13.0,25.0
2018-01-06 03:00:00,34.1,155.0,13.0,25.0
2018-01-06 04:00:00,34.79090909090909,170.0,12.0,23.2
2018-01-06 05:00:00,23.0,170.0,12.0,23.2
2018-01-06 06:00:00,27.1,170.0,12.0,23.2
2018-01-06 07:00:00,28.2,175.0,11.0,23.1
2018-01-06 08:00:00,25.6,175.0,11.0,23.1
2018-01-06 09:00:00,18.2,175.0,11.0,23.1
2018-01-06 10:00:00,21.6,170.0,11.0,28.1
2018-01-06 11:00:00,20.8,170.0,11.0,28.1
2018-01-06 12:00:00,23.9,170.0,11.0,28.1
2018-01-06 13:00:00,33.2,170.0,11.0,31.5
2018-01-06 14:00:00,40.9,170.0,11.0,31.5
2018-01-06 15:00:00,53.3,170.0,11.0,31.5
2018-01-06 16:00:00,56.6,200.0,6.0,31.2
2018-01-06 17:00:00,63.9,200.0,6.0,31.2
2018-01-06 18:00:00,53.9,200.0,6.0,31.2
2018-01-06 19:00:00,52.5,175.0,8.0,28.6
2018-01-06 20:00:00,34.9,175.0,8.0,28.6
2018-01-06 21:00:00,33.4,175.0,8.0,28.6
2018-01-06 22:00:00,35.9,180.0,12.0,27.4
2018-01-06 23:00:00,38.7,180.0,12.0,27.4
2018-01-07 00:00:00,39.0,180.0,12.0,27.4
2018-01-07 01:00:00,20.5,210.0,12.0,25.9
2018-01-07 02:00:00,22.2,210.0,12.0,25.9
2018-01-07 03:00:00,22.7,210.0,12.0,25.9
2018-01-07 04:00:00,22.3,210.0,13.0,24.1
2018-01-07 05:00:00,28.2,210.0,13.0,24.1
2018-01-07 06:00:00,22.2,210.0,13.0,24.1
2018-01-07 07:00:00,22.0,180.0,21.0,24.4
2018-01-07 08:00:00,23.0,180.0,21.0,24.4
2018-01-07 09:00:00,23.5,180.0,21.0,24.4
2018-01-07 10:00:00,23.4,185.0,25.0,29.8
2018-01-07 11:00:00,23.9,185.0,25.0,29.8
2018-01-07 12:00:00,25.4,185.0,25.0,29.8
2018-01-07 13:00:00,24.5,195.0,21.0,32.1
2018-01-07 14:00:00,36.0,195.0,21.0,32.1
2018-01-07 15:00:00,29.269565217391296,195.0,21.0,32.1
2018-01-07 16:00:00,40.7,200.0,19.0,32.4
2018-01-07 17:00:00,47.4,200.0,19.0,32.4
2018-01-07 18:00:00,38.5,200.0,19.0,32.4
2018-01-07 19:00:00,34.5,200.0,21.0,29.9
2018-01-07 20:00:00,31.9,200.0,21.0,29.9
2018-01-07 21:00:00,34.8,200.0,21.0,29.9
2018-01-07 22:00:00,34.2,200.0,20.0,28.1
2018-01-07 23:00:00,32.4,200.0,20.0,28.1
2018-01-08 00:00:00,36.7,200.0,20.0,28.1
2018-01-08 01:00:00,38.5,200.0,20.0,26.7
2018-01-08 02:00:00,39.3,200.0,20.0,26.7
2018-01-08 03:00:00,36.6,200.0,20.0,26.7
2018-01-08 04:00:00,36.8,210.0,19.0,25.6
2018-01-08 05:00:00,34.8,210.0,19.0,25.6
2018-01-08 06:00:00,29.4,210.0,19.0,25.6
2018-01-08 07:00:00,36.35909090909091,210.0,17.0,25.5
2018-01-08 08:00:00,19.5,210.0,17.0,25.5
2018-01-08 09:00:00,19.7,210.0,17.0,25.5
2018-01-08 10:00:00,20.2,210.0,13.0,30.3
2018-01-08 11:00:00,36.35909090909091,210.0,13.0,30.3
2018-01-08 12:00:00,18.8,210.0,13.0,30.3
2018-01-08 13:00:00,24.9,215.0,10.0,32.8
2018-01-08 14:00:00,31.0,215.0,10.0,32.8
2018-01-08 15:00:00,39.9,215.0,10.0,32.8
2018-01-08 16:00:00,52.4,210.0,9.0,32.9
2018-01-08 17:00:00,56.5,210.0,9.0,32.9
2018-01-08 18:00:00,55.3,210.0,9.0,32.9
2018-01-08 19:00:00,37.6,200.0,7.0,30.3
2018-01-08 20:00:00,42.1,200.0,7.0,30.3
2018-01-08 21:00:00,44.1,200.0,7.0,30.3
2018-01-08 22:00:00,42.8,175.0,5.0,29.5
2018-01-08 23:00:00,43.0,175.0,5.0,29.5
2018-01-09 00:00:00,43.0,175.0,5.0,29.5
2018-01-09 01:00:00,49.1,145.0,8.0,28.4
2018-01-09 02:00:00,22.45,145.0,8.0,28.4
2018-01-09 03:00:00,22.45,145.0,8.0,28.4
2018-01-09 04:00:00,31.9,130.0,8.0,27.6
2018-01-09 05:00:00,27.5,130.0,8.0,27.6
2018-01-09 06:00:00,17.6,130.0,8.0,27.6
2018-01-09 07:00:00,19.4,180.0,8.0,25.1
2018-01-09 08:00:00,16.6,180.0,8.0,25.1
2018-01-09 09:00:00,16.1,180.0,8.0,25.1
2018-01-09 10:00:00,20.6,175.0,9.0,26.9
2018-01-09 11:00:00,20.4,175.0,9.0,26.9
2018-01-09 12:00:00,22.7,175.0,9.0,26.9
2018-01-09 13:00:00,25.7,115.0,13.0,32.4
2018-01-09 14:00:00,26.6,115.0,13.0,32.4
2018-01-09 15:00:00,23.2,115.0,13.0,32.4
2018-01-09 16:00:00,23.6,100.0,16.0,31.9
2018-01-09 17:00:00,26.2,100.0,16.0,31.9
2018-01-09 18:00:00,19.7,100.0,16.0,31.9
2018-01-09 19:00:00,16.8,200.0,6.0,27.1
2018-01-09 20:00:00,15.0,200.0,6.0,27.1
2018-01-09 21:00:00,10.9,200.0,6.0,27.1
2018-01-09 22:00:00,11.3,220.0,7.0,23.1
2018-01-09 23:00:00,10.0,220.0,7.0,23.1
2018-01-10 00:00:00,11.3,220.0,7.0,23.1
2018-01-10 01:00:00,12.9,180.0,7.0,20.8
2018-01-10 02:00:00,14.1,180.0,7.0,20.8
2018-01-10 03:00:00,14.7,180.0,7.0,20.8
2018-01-10 04:00:00,16.0,125.0,12.0,19.8
2018-01-10 05:00:00,15.5,125.0,12.0,19.8
2018-01-10 06:00:00,13.9,125.0,12.0,19.8
2018-01-10 07:00:00,15.1,115.0,24.0,19.4
2018-01-10 08:00:00,14.5,115.0,24.0,19.4
2018-01-10 09:00:00,17.1,115.0,24.0,19.4
2018-01-10 10:00:00,18.1,120.0,28.0,23.3
2018-01-10 11:00:00,16.5,120.0,28.0,23.3
2018-01-10 12:00:00,22.0,120.0,28.0,23.3
2018-01-10 13:00:00,19.3,110.0,17.0,24.7
2018-01-10 14:00:00,23.2,110.0,17.0,24.7
2018-01-10 15:00:00,22.3,110.0,17.0,24.7
2018-01-10 16:00:00,21.8,105.0,16.0,24.7
2018-01-10 17:00:00,27.2,105.0,16.0,24.7
2018-01-10 18:00:00,20.1,105.0,16.0,24.7
2018-01-10 19:00:00,23.3,145.0,9.0,21.4
2018-01-10 20:00:00,16.0,145.0,9.0,21.4
2018-01-10 21:00:00,16.2,145.0,9.0,21.4
2018-01-10 22:00:00,17.7,140.0,12.0,19.2
2018-01-10 23:00:00,21.3,140.0,12.0,19.2
2018-01-11 00:00:00,22.2,140.0,12.0,19.2
2018-01-11 01:00:00,22.2,110.0,25.0,17.8
2018-01-11 02:00:00,23.7,110.0,25.0,17.8
2018-01-11 03:00:00,31.0,110.0,25.0,17.8
2018-01-11 04:00:00,28.2,105.0,25.0,17.6
2018-01-11 05:00:00,25.5,105.0,25.0,17.6
2018-01-11 06:00:00,24.6,105.0,25.0,17.6
2018-01-11 07:00:00,27.7,100.0,26.0,17.0
2018-01-11 08:00:00,21.4,100.0,26.0,17.0
2018-01-11 09:00:00,27.8,100.0,26.0,17.0
2018-01-11 10:00:00,30.2,90.0,23.0,18.1
2018-01-11 11:00:00,27.25909090909091,90.0,23.0,18.1
2018-01-11 12:00:00,27.25909090909091,90.0,23.0,18.1
2018-01-11 13:00:00,36.0,85.0,19.0,23.0
2018-01-11 14:00:00,37.0,85.0,19.0,23.0
2018-01-11 15:00:00,41.1,85.0,19.0,23.0
2018-01-11 16:00:00,36.6,70.0,22.0,24.7
2018-01-11 17:00:00,33.7,70.0,22.0,24.7
2018-01-11 18:00:00,27.5,70.0,22.0,24.7
2018-01-11 19:00:00,27.9,85.0,29.0,21.0
2018-01-11 20:00:00,18.9,85.0,29.0,21.0
2018-01-11 21:00:00,15.8,85.0,29.0,21.0
2018-01-11 22:00:00,19.7,90.0,19.0,19.5
2018-01-11 23:00:00,21.0,90.0,19.0,19.5
2018-01-12 00:00:00,20.0,90.0,19.0,19.5
2018-01-12 01:00:00,21.6,95.0,24.0,17.3
2018-01-12 02:00:00,29.347619047619055,95.0,24.0,17.3
2018-01-12 03:00:00,29.347619047619055,95.0,24.0,17.3
2018-01-12 04:00:00,22.7,80.0,26.0,16.4
2018-01-12 05:00:00,25.1,80.0,26.0,16.4
2018-01-12 06:00:00,21.9,80.0,26.0,16.4
2018-01-12 07:00:00,23.3,85.0,27.0,15.1
2018-01-12 08:00:00,23.2,85.0,27.0,15.1
2018-01-12 09:00:00,22.4,85.0,27.0,15.1
2018-01-12 10:00:00,22.9,75.0,34.0,19.3
2018-01-12 11:00:00,25.1,75.0,34.0,19.3
2018-01-12 12:00:00,28.0,75.0,34.0,19.3
2018-01-12 13:00:00,30.0,70.0,33.0,23.9
2018-01-12 14:00:00,46.8,70.0,33.0,23.9
2018-01-12 15:00:00,57.0,70.0,33.0,23.9
2018-01-12 16:00:00,37.3,70.0,33.0,23.4
2018-01-12 17:00:00,37.5,70.0,33.0,23.4
2018-01-12 18:00:00,30.6,70.0,33.0,23.4
2018-01-12 19:00:00,31.1,80.0,46.0,20.3
2018-01-12 20:00:00,30.5,80.0,46.0,20.3
2018-01-12 21:00:00,29.7,80.0,46.0,20.3
2018-01-12 22:00:00,29.6,75.0,38.0,19.6
2018-01-12 23:00:00,29.347619047619055,75.0,38.0,19.6
2018-01-13 00:00:00,24.45625,75.0,38.0,19.6
2018-01-13 01:00:00,25.6,80.0,34.0,17.3
2018-01-13 02:00:00,26.9,80.0,34.0,17.3
2018-01-13 03:00:00,43.0,80.0,34.0,17.3
2018-01-13 04:00:00,28.7,85.0,36.0,16.3
2018-01-13 05:00:00,26.3,85.0,36.0,16.3
2018-01-13 06:00:00,23.5,85.0,36.0,16.3
2018-01-13 07:00:00,20.1,100.0,33.0,15.6
2018-01-13 08:00:00,19.8,100.0,33.0,15.6
2018-01-13 09:00:00,20.0,100.0,33.0,15.6
2018-01-13 10:00:00,19.8,100.0,30.0,20.4
2018-01-13 11:00:00,19.9,100.0,30.0,20.4
2018-01-13 12:00:00,21.4,100.0,30.0,20.4
2018-01-13 13:00:00,23.4,75.0,19.0,24.9
2018-01-13 14:00:00,24.6,75.0,19.0,24.9
2018-01-13 15:00:00,24.0,75.0,19.0,24.9
2018-01-13 16:00:00,24.3,70.0,17.0,26.1
2018-01-13 17:00:00,24.45625,70.0,17.0,26.1
2018-01-13 18:00:00,24.45625,70.0,17.0,26.1
2018-01-13 19:00:00,24.45625,80.0,21.0,22.1
2018-01-13 20:00:00,24.45625,80.0,21.0,22.1
2018-01-13 21:00:00,24.45625,80.0,21.0,22.1
2018-01-13 22:00:00,24.45625,75.0,18.0,20.2
2018-01-13 23:00:00,24.45625,75.0,18.0,20.2
2018-01-14 00:00:00,26.29881403318904,75.0,18.0,20.2
2018-01-14 01:00:00,26.29881403318904,55.0,14.0,17.7
2018-01-14 02:00:00,26.29881403318904,55.0,14.0,17.7
2018-01-14 03:00:00,26.29881403318904,55.0,14.0,17.7
2018-01-14 04:00:00,26.29881403318904,45.0,16.0,16.4
2018-01-14 05:00:00,26.29881403318904,45.0,16.0,16.4
2018-01-14 06:00:00,26.29881403318904,45.0,16.0,16.4
2018-01-14 07:00:00,26.29881403318904,50.0,19.0,16.0
2018-01-14 08:00:00,26.29881403318904,50.0,19.0,16.0
2018-01-14 09:00:00,26.29881403318904,50.0,19.0,16.0
2018-01-14 10:00:00,26.29881403318904,65.0,22.0,22.2
2018-01-14 11:00:00,26.29881403318904,65.0,22.0,22.2
2018-01-14 12:00:00,26.29881403318904,65.0,22.0,22.2
2018-01-14 13:00:00,26.29881403318904,65.0,20.0,26.8
2018-01-14 14:00:00,26.29881403318904,65.0,20.0,26.8
2018-01-14 15:00:00,26.29881403318904,65.0,20.0,26.8
2018-01-14 16:00:00,26.29881403318904,60.0,18.0,27.8
2018-01-14 17:00:00,26.29881403318904,60.0,18.0,27.8
2018-01-14 18:00:00,26.29881403318904,60.0,18.0,27.8
2018-01-14 19:00:00,26.29881403318904,75.0,21.0,23.5
2018-01-14 20:00:00,26.29881403318904,75.0,21.0,23.5
2018-01-14 21:00:00,26.29881403318904,75.0,21.0,23.5
2018-01-14 22:00:00,26.29881403318904,55.0,13.0,21.4
2018-01-14 23:00:00,26.29881403318904,55.0,13.0,21.4
2018-01-15 00:00:00,35.24545454545455,55.0,13.0,21.4
2018-01-15 01:00:00,35.24545454545455,25.0,11.0,19.0
2018-01-15 02:00:00,35.24545454545455,25.0,11.0,19.0
2018-01-15 03:00:00,35.24545454545455,25.0,11.0,19.0
2018-01-15 04:00:00,35.24545454545455,35.0,13.0,17.6
2018-01-15 05:00:00,35.24545454545455,35.0,13.0,17.6
2018-01-15 06:00:00,35.24545454545455,35.0,13.0,17.6
2018-01-15 07:00:00,35.24545454545455,60.0,12.0,17.1
2018-01-15 08:00:00,35.24545454545455,60.0,12.0,17.1
2018-01-15 09:00:00,35.24545454545455,60.0,12.0,17.1
2018-01-15 10:00:00,35.24545454545455,60.0,12.0,22.8
2018-01-15 11:00:00,35.24545454545455,60.0,12.0,22.8
2018-01-15 12:00:00,35.24545454545455,60.0,12.0,22.8
2018-01-15 13:00:00,23.8,55.0,12.0,27.5
2018-01-15 14:00:00,35.6,55.0,12.0,27.5
2018-01-15 15:00:00,42.7,55.0,12.0,27.5
2018-01-15 16:00:00,41.9,60.0,9.0,28.6
2018-01-15 17:00:00,44.0,60.0,9.0,28.6
2018-01-15 18:00:00,35.3,60.0,9.0,28.6
2018-01-15 19:00:00,35.0,120.0,8.0,23.7
2018-01-15 20:00:00,37.5,120.0,8.0,23.7
2018-01-15 21:00:00,31.0,120.0,8.0,23.7
2018-01-15 22:00:00,26.3,135.0,6.0,22.3
2018-01-15 23:00:00,34.6,135.0,6.0,22.3
2018-01-16 00:00:00,38.7,135.0,6.0,22.3
2018-01-16 01:00:00,44.6,235.0,8.0,20.8
2018-01-16 02:00:00,58.1,235.0,8.0,20.8
2018-01-16 03:00:00,72.4,235.0,8.0,20.8
2018-01-16 04:00:00,53.8,255.0,12.0,19.4
2018-01-16 05:00:00,40.1,255.0,12.0,19.4
2018-01-16 06:00:00,31.1,255.0,12.0,19.4
2018-01-16 07:00:00,27.5,240.0,14.0,19.1
2018-01-16 08:00:00,28.9,240.0,14.0,19.1
2018-01-16 09:00:00,24.4,240.0,14.0,19.1
2018-01-16 10:00:00,24.5,230.0,14.0,25.2
2018-01-16 11:00:00,31.5,230.0,14.0,25.2
2018-01-16 12:00:00,27.6,230.0,14.0,25.2
2018-01-16 13:00:00,34.7,260.0,8.0,29.8
2018-01-16 14:00:00,42.5,260.0,8.0,29.8
2018-01-16 15:00:00,44.63333333333334,260.0,8.0,29.8
2018-01-16 16:00:00,78.8,275.0,7.0,30.3
2018-01-16 17:00:00,62.8,275.0,7.0,30.3
2018-01-16 18:00:00,44.63333333333334,275.0,7.0,30.3
2018-01-16 19:00:00,50.7,100.0,1.0,26.0
2018-01-16 20:00:00,53.6,100.0,1.0,26.0
2018-01-16 21:00:00,50.8,100.0,1.0,26.0
2018-01-16 22:00:00,60.2,225.0,4.0,24.5
2018-01-16 23:00:00,44.63333333333334,225.0,4.0,24.5
2018-01-17 00:00:00,51.1,225.0,4.0,24.5
2018-01-17 01:00:00,51.5,280.0,4.0,22.9
2018-01-17 02:00:00,67.9,280.0,4.0,22.9
2018-01-17 03:00:00,68.0,280.0,4.0,22.9
2018-01-17 04:00:00,40.0,315.0,4.0,21.3
2018-01-17 05:00:00,30.9,315.0,4.0,21.3
2018-01-17 06:00:00,27.9,315.0,4.0,21.3
2018-01-17 07:00:00,25.6,40.0,3.0,20.2
2018-01-17 08:00:00,26.0,40.0,3.0,20.2
2018-01-17 09:00:00,31.8,40.0,3.0,20.2
2018-01-17 10:00:00,26.9,40.0,5.0,26.0
2018-01-17 11:00:00,44.81818181818182,40.0,5.0,26.0
2018-01-17 12:00:00,44.81818181818182,40.0,5.0,26.0
2018-01-17 13:00:00,37.4,35.0,5.0,30.3
2018-01-17 14:00:00,52.0,35.0,5.0,30.3
2018-01-17 15:00:00,56.8,35.0,5.0,30.3
2018-01-17 16:00:00,67.3,25.0,6.0,31.0
2018-01-17 17:00:00,58.2,25.0,6.0,31.0
2018-01-17 18:00:00,52.2,25.0,6.0,31.0
2018-01-17 19:00:00,43.6,55.0,9.0,26.6
2018-01-17 20:00:00,49.6,55.0,9.0,26.6
2018-01-17 21:00:00,51.0,55.0,9.0,26.6
2018-01-17 22:00:00,39.2,90.0,10.0,24.8
2018-01-17 23:00:00,31.1,90.0,10.0,24.8
2018-01-18 00:00:00,35.910526315789475,90.0,10.0,24.8
2018-01-18 01:00:00,35.910526315789475,330.0,5.0,22.3
2018-01-18 02:00:00,43.2,330.0,5.0,22.3
2018-01-18 03:00:00,56.4,330.0,5.0,22.3
2018-01-18 04:00:00,36.8,340.0,13.0,20.2
2018-01-18 05:00:00,28.3,340.0,13.0,20.2
2018-01-18 06:00:00,27.5,340.0,13.0,20.2
2018-01-18 07:00:00,25.4,0.0,15.0,20.1
2018-01-18 08:00:00,28.9,0.0,15.0,20.1
2018-01-18 09:00:00,24.6,0.0,15.0,20.1
2018-01-18 10:00:00,22.6,20.0,13.0,26.2
2018-01-18 11:00:00,22.3,20.0,13.0,26.2
2018-01-18 12:00:00,24.8,20.0,13.0,26.2
2018-01-18 13:00:00,26.3,15.0,12.0,30.3
2018-01-18 14:00:00,35.1,15.0,12.0,30.3
2018-01-18 15:00:00,56.4,15.0,12.0,30.3
2018-01-18 16:00:00,35.910526315789475,25.0,11.0,31.7
2018-01-18 17:00:00,35.910526315789475,25.0,11.0,31.7
2018-01-18 18:00:00,47.8,25.0,11.0,31.7
2018-01-18 19:00:00,45.8,45.0,12.0,26.7
2018-01-18 20:00:00,42.5,45.0,12.0,26.7
2018-01-18 21:00:00,47.1,45.0,12.0,26.7
2018-01-18 22:00:00,35.910526315789475,60.0,11.0,24.9
2018-01-18 23:00:00,40.5,60.0,11.0,24.9
2018-01-19 00:00:00,35.7,60.0,11.0,24.9
2018-01-19 01:00:00,33.6,5.0,12.0,22.9
2018-01-19 02:00:00,40.5,5.0,12.0,22.9
2018-01-19 03:00:00,54.5,5.0,12.0,22.9
2018-01-19 04:00:00,39.6,10.0,19.0,20.7
2018-01-19 05:00:00,35.8,10.0,19.0,20.7
2018-01-19 06:00:00,29.7,10.0,19.0,20.7
2018-01-19 07:00:00,33.1,40.0,20.0,19.7
2018-01-19 08:00:00,19.7,40.0,20.0,19.7
2018-01-19 09:00:00,21.8,40.0,20.0,19.7
2018-01-19 10:00:00,20.3,50.0,21.0,26.4
2018-01-19 11:00:00,21.0,50.0,21.0,26.4
2018-01-19 12:00:00,21.6,50.0,21.0,26.4
2018-01-19 13:00:00,32.68260869565218,55.0,17.0,30.9
2018-01-19 14:00:00,26.8,55.0,17.0,30.9
2018-01-19 15:00:00,37.3,55.0,17.0,30.9
2018-01-19 16:00:00,37.0,50.0,15.0,31.8
2018-01-19 17:00:00,37.6,50.0,15.0,31.8
2018-01-19 18:00:00,39.6,50.0,15.0,31.8
2018-01-19 19:00:00,35.8,70.0,18.0,27.5
2018-01-19 20:00:00,38.5,70.0,18.0,27.5
2018-01-19 21:00:00,34.5,70.0,18.0,27.5
2018-01-19 22:00:00,28.7,80.0,19.0,25.4
2018-01-19 23:00:00,29.0,80.0,19.0,25.4
2018-01-20 00:00:00,30.9,80.0,19.0,25.4
2018-01-20 01:00:00,37.9,45.0,8.0,22.9
2018-01-20 02:00:00,36.3,45.0,8.0,22.9
2018-01-20 03:00:00,47.1,45.0,8.0,22.9
2018-01-20 04:00:00,34.3,35.0,13.0,21.7
2018-01-20 05:00:00,28.9,35.0,13.0,21.7
2018-01-20 06:00:00,25.0,35.0,13.0,21.7
2018-01-20 07:00:00,22.6,30.0,22.0,21.4
2018-01-20 08:00:00,19.6,30.0,22.0,21.4
2018-01-20 09:00:00,18.4,30.0,22.0,21.4
2018-01-20 10:00:00,18.6,45.0,22.0,26.7
2018-01-20 11:00:00,25.1,45.0,22.0,26.7
2018-01-20 12:00:00,24.3,45.0,22.0,26.7
2018-01-20 13:00:00,23.9,40.0,15.0,30.9
2018-01-20 14:00:00,30.7,40.0,15.0,30.9
2018-01-20 15:00:00,48.3,40.0,15.0,30.9
2018-01-20 16:00:00,42.8,35.0,11.0,32.1
2018-01-20 17:00:00,40.1,35.0,11.0,32.1
2018-01-20 18:00:00,39.9,35.0,11.0,32.1
2018-01-20 19:00:00,37.6,80.0,11.0,28.0
2018-01-20 20:00:00,41.6,80.0,11.0,28.0
2018-01-20 21:00:00,42.4,80.0,11.0,28.0
2018-01-20 22:00:00,39.3,110.0,11.0,26.4
2018-01-20 23:00:00,40.0,110.0,11.0,26.4
2018-01-21 00:00:00,44.2,110.0,11.0,26.4
2018-01-21 01:00:00,57.4,120.0,9.0,24.7
2018-01-21 02:00:00,52.2,120.0,9.0,24.7
2018-01-21 03:00:00,54.9,120.0,9.0,24.7
2018-01-21 04:00:00,41.3,85.0,2.0,23.5
2018-01-21 05:00:00,43.5,85.0,2.0,23.5
2018-01-21 06:00:00,33.7,85.0,2.0,23.5
2018-01-21 07:00:00,24.3,295.0,6.0,22.6
2018-01-21 08:00:00,23.8,295.0,6.0,22.6
2018-01-21 09:00:00,23.5,295.0,6.0,22.6
2018-01-21 10:00:00,24.7,340.0,8.0,27.9
2018-01-21 11:00:00,27.3,340.0,8.0,27.9
2018-01-21 12:00:00,24.3,340.0,8.0,27.9
2018-01-21 13:00:00,31.6,5.0,6.0,32.3
2018-01-21 14:00:00,40.8,5.0,6.0,32.3
2018-01-21 15:00:00,50.4,5.0,6.0,32.3
2018-01-21 16:00:00,55.4,5.0,6.0,33.0
2018-01-21 17:00:00,49.4,5.0,6.0,33.0
2018-01-21 18:00:00,50.0,5.0,6.0,33.0
2018-01-21 19:00:00,42.0,45.0,9.0,28.9
2018-01-21 20:00:00,40.9,45.0,9.0,28.9
2018-01-21 21:00:00,42.1,45.0,9.0,28.9
2018-01-21 22:00:00,45.2,85.0,10.0,26.8
2018-01-21 23:00:00,42.6,85.0,10.0,26.8
2018-01-22 00:00:00,30.795454545454547,85.0,10.0,26.8
2018-01-22 01:00:00,35.9,100.0,4.0,25.3
2018-01-22 02:00:00,31.3,100.0,4.0,25.3
2018-01-22 03:00:00,28.7,100.0,4.0,25.3
2018-01-22 04:00:00,24.6,345.0,3.0,23.4
2018-01-22 05:00:00,21.3,345.0,3.0,23.4
2018-01-22 06:00:00,19.9,345.0,3.0,23.4
2018-01-22 07:00:00,22.3,10.0,10.0,22.3
2018-01-22 08:00:00,19.6,10.0,10.0,22.3
2018-01-22 09:00:00,19.6,10.0,10.0,22.3
2018-01-22 10:00:00,20.1,20.0,11.0,28.1
2018-01-22 11:00:00,25.4,20.0,11.0,28.1
2018-01-22 12:00:00,25.7,20.0,11.0,28.1
2018-01-22 13:00:00,28.1,15.0,10.0,31.7
2018-01-22 14:00:00,36.3,15.0,10.0,31.7
2018-01-22 15:00:00,42.1,15.0,10.0,31.7
2018-01-22 16:00:00,30.795454545454547,5.0,9.0,32.8
2018-01-22 17:00:00,50.1,5.0,9.0,32.8
2018-01-22 18:00:00,40.2,5.0,9.0,32.8
2018-01-22 19:00:00,37.3,35.0,7.0,28.4
2018-01-22 20:00:00,35.2,35.0,7.0,28.4
2018-01-22 21:00:00,37.9,35.0,7.0,28.4
2018-01-22 22:00:00,39.8,60.0,3.0,26.3
2018-01-22 23:00:00,36.1,60.0,3.0,26.3
